Feature ID	Type	Contig	Start	Stop	Frame	Strand	Length (bp)	Function	Subsystem
fig|362418.15.peg.4056	CDS	NZ_JPRL01000002	174313	172715	-1	-	1599	Regulatory protein SusR	- none -
fig|362418.15.peg.4057	CDS	NZ_JPRL01000002	174760	175281	1	+	522	hypothetical protein	- none -
fig|362418.15.peg.4058	CDS	NZ_JPRL01000002	175314	176396	3	+	1083	hypothetical protein	- none -
fig|362418.15.peg.4059	CDS	NZ_JPRL01000002	176518	179535	1	+	3018	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	- none -
fig|362418.15.peg.4060	CDS	NZ_JPRL01000002	179561	181072	2	+	1512	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	- none -
fig|362418.15.peg.4061	CDS	NZ_JPRL01000002	181271	182515	2	+	1245	Endo-alpha-mannosidase	Mannose Metabolism
fig|362418.15.peg.4062	CDS	NZ_JPRL01000002	182543	184567	2	+	2025	Maltodextrin glucosidase (EC 3.2.1.20)	- none -
fig|362418.15.peg.4063	CDS	NZ_JPRL01000002	185635	184721	-1	-	915	hypothetical protein	- none -
fig|362418.15.peg.4064	CDS	NZ_JPRL01000002	186233	185799	-2	-	435	hypothetical protein	- none -
fig|362418.15.peg.4065	CDS	NZ_JPRL01000002	187032	186547	-3	-	486	G:T/U mismatch-specific uracil/thymine DNA-glycosylase (EC 3.2.2.27)	- none -
fig|362418.15.peg.4066	CDS	NZ_JPRL01000002	187229	188254	2	+	1026	Transcriptional regulator, AraC family	- none -
fig|362418.15.peg.4067	CDS	NZ_JPRL01000002	188705	189655	2	+	951	Transcriptional regulator, MarR family	- none -
fig|362418.15.peg.4068	CDS	NZ_JPRL01000002	191080	189881	-1	-	1200	Oxidoreductase	- none -
fig|362418.15.peg.4069	CDS	NZ_JPRL01000002	191565	191077	-3	-	489	putative membrane protein	- none -
fig|362418.15.peg.4070	CDS	NZ_JPRL01000002	194390	191562	-2	-	2829	Outer membrane assembly protein	- none -
fig|362418.15.peg.4071	CDS	NZ_JPRL01000002	195330	194494	-3	-	837	ABC transporter, substrate-binding protein (cluster 9, phospholipid)	- none -
fig|362418.15.peg.4072	CDS	NZ_JPRL01000002	196132	195353	-1	-	780	ABC transporter, ATP-binding protein (cluster 9, phospholipid)	- none -
fig|362418.15.peg.4073	CDS	NZ_JPRL01000002	196892	196134	-2	-	759	ABC transporter, permease protein (cluster 9, phospholipid)	- none -
fig|362418.15.peg.4074	CDS	NZ_JPRL01000002	199426	197156	-1	-	2271	Glycosyltransferase	- none -
fig|362418.15.peg.4075	CDS	NZ_JPRL01000002	199799	199960	2	+	162	UPF0391 membrane protein YtjA	- none -
fig|362418.15.peg.4076	CDS	NZ_JPRL01000002	200507	200031	-2	-	477	Predicted acyltransferases	- none -
fig|362418.15.peg.4077	CDS	NZ_JPRL01000002	200801	200592	-2	-	210	hypothetical protein	- none -
fig|362418.15.peg.4078	CDS	NZ_JPRL01000002	201192	200812	-3	-	381	hypothetical protein	- none -
fig|362418.15.peg.4079	CDS	NZ_JPRL01000002	202043	201303	-2	-	741	Protein containing acetyltransferase (GNAT family) domain	- none -
fig|362418.15.peg.4080	CDS	NZ_JPRL01000002	202722	202117	-3	-	606	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases	- none -
fig|362418.15.peg.4081	CDS	NZ_JPRL01000002	203661	202843	-3	-	819	hypothetical protein	- none -
fig|362418.15.peg.4082	CDS	NZ_JPRL01000002	205366	203948	-1	-	1419	Efflux transport system, outer membrane factor (OMF) lipoprotein	- none -
fig|362418.15.peg.4083	CDS	NZ_JPRL01000002	205690	205577	-1	-	114	hypothetical protein	- none -
fig|362418.15.peg.4084	CDS	NZ_JPRL01000002	208864	205694	-1	-	3171	RND efflux system, inner membrane transporter	- none -
fig|362418.15.peg.4085	CDS	NZ_JPRL01000002	210090	208876	-3	-	1215	RND efflux system, membrane fusion protein	- none -
fig|362418.15.peg.4086	CDS	NZ_JPRL01000002	210930	210337	-3	-	594	Transcriptional regulator, AcrR family	- none -
fig|362418.15.peg.4087	CDS	NZ_JPRL01000002	211787	211539	-2	-	249	hypothetical protein	- none -
fig|362418.15.peg.4088	CDS	NZ_JPRL01000002	212004	211777	-3	-	228	hypothetical protein	- none -
fig|362418.15.peg.4089	CDS	NZ_JPRL01000002	212131	212574	1	+	444	Transcriptional regulator, MerR family	Cobalt-zinc-cadmium resistance
fig|362418.15.peg.4090	CDS	NZ_JPRL01000002	213010	212585	-1	-	426	Two-component response regulator	- none -
fig|362418.15.peg.4091	CDS	NZ_JPRL01000002	213273	214142	3	+	870	probable large multifunctional protein-putative glycosyl hydrolase	- none -
fig|362418.15.peg.4092	CDS	NZ_JPRL01000002	214881	214282	-3	-	600	hypothetical protein	- none -
fig|362418.15.peg.4093	CDS	NZ_JPRL01000002	215390	215034	-2	-	357	hypothetical protein	- none -
fig|362418.15.peg.4094	CDS	NZ_JPRL01000002	215853	215434	-3	-	420	hypothetical protein	- none -
fig|362418.15.peg.4095	CDS	NZ_JPRL01000002	216287	216835	2	+	549	Intracellular protease	- none -
fig|362418.15.peg.4096	CDS	NZ_JPRL01000002	217300	217533	1	+	234	hypothetical protein	- none -
fig|362418.15.peg.4097	CDS	NZ_JPRL01000002	218593	217592	-1	-	1002	hypothetical protein	- none -
fig|362418.15.peg.4098	CDS	NZ_JPRL01000002	220530	218590	-3	-	1941	hypothetical protein	- none -
fig|362418.15.peg.4099	CDS	NZ_JPRL01000002	220916	221359	2	+	444	hypothetical protein	- none -
fig|362418.15.peg.4100	CDS	NZ_JPRL01000002	222731	221646	-2	-	1086	RND efflux system, membrane fusion protein	- none -
fig|362418.15.peg.4101	CDS	NZ_JPRL01000002	226286	222996	-2	-	3291	RND multidrug efflux transporter; Acriflavin resistance protein	- none -
fig|362418.15.peg.4102	CDS	NZ_JPRL01000002	227682	226297	-3	-	1386	Efflux transport system, outer membrane factor (OMF) lipoprotein	- none -
fig|362418.15.peg.4103	CDS	NZ_JPRL01000002	227846	228886	2	+	1041	Putative two-component system sensor protein, no kinase domain	- none -
fig|362418.15.peg.4104	CDS	NZ_JPRL01000002	228883	229581	1	+	699	Two-component transcriptional response regulator, LuxR family	- none -
fig|362418.15.peg.4105	CDS	NZ_JPRL01000002	230389	229673	-1	-	717	hypothetical protein	- none -
fig|362418.15.peg.4106	CDS	NZ_JPRL01000002	230539	231012	1	+	474	hypothetical protein	- none -
fig|362418.15.peg.4107	CDS	NZ_JPRL01000002	231160	231618	1	+	459	hypothetical protein	- none -
fig|362418.15.peg.4108	CDS	NZ_JPRL01000002	232452	231688	-3	-	765	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -
fig|362418.15.peg.4109	CDS	NZ_JPRL01000002	232672	232785	1	+	114	hypothetical protein	- none -
fig|362418.15.peg.4110	CDS	NZ_JPRL01000002	233523	232798	-3	-	726	Short-chain dehydrodenase (gene dltE)	- none -
fig|362418.15.peg.4111	CDS	NZ_JPRL01000002	233770	233645	-1	-	126	hypothetical protein	- none -
fig|362418.15.peg.4112	CDS	NZ_JPRL01000002	234700	233777	-1	-	924	Transcriptional regulator, AraC family	- none -
fig|362418.15.peg.4113	CDS	NZ_JPRL01000002	235470	234907	-3	-	564	hypothetical protein	- none -
fig|362418.15.peg.4114	CDS	NZ_JPRL01000002	235815	235501	-3	-	315	hypothetical protein	- none -
fig|362418.15.peg.4115	CDS	NZ_JPRL01000002	235892	236029	2	+	138	hypothetical protein	- none -
fig|362418.15.peg.4116	CDS	NZ_JPRL01000002	237322	236381	-1	-	942	Xylanase	Xylose utilization
fig|362418.15.peg.4117	CDS	NZ_JPRL01000002	237701	239338	2	+	1638	Hexuronate transporter	- none -
fig|362418.15.peg.4118	CDS	NZ_JPRL01000002	239385	240701	3	+	1317	Hexuronate transporter	- none -
fig|362418.15.peg.4119	CDS	NZ_JPRL01000002	240791	241630	2	+	840	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17)	- none -
fig|362418.15.peg.4120	CDS	NZ_JPRL01000002	241636	242427	1	+	792	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (EC 1.1.1.127) @ 2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125)	- none -
fig|362418.15.peg.4121	CDS	NZ_JPRL01000002	242453	243859	2	+	1407	Uronate isomerase (EC 5.3.1.12)	- none -
fig|362418.15.peg.4122	CDS	NZ_JPRL01000002	243870	244892	3	+	1023	2-dehydro-3-deoxygluconokinase (EC 2.7.1.45)	- none -
fig|362418.15.peg.4123	CDS	NZ_JPRL01000002	244904	245572	2	+	669	4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	- none -
fig|362418.15.peg.4124	CDS	NZ_JPRL01000002	245791	247236	1	+	1446	Altronate oxidoreductase (EC 1.1.1.58)	- none -
fig|362418.15.peg.4125	CDS	NZ_JPRL01000002	247277	248899	2	+	1623	Altronate dehydratase (EC 4.2.1.7)	- none -
fig|362418.15.peg.4126	CDS	NZ_JPRL01000002	250019	248991	-2	-	1029	Hexuronate utilization operon transcriptional repressor ExuR	- none -
fig|362418.15.peg.4127	CDS	NZ_JPRL01000002	250308	251747	3	+	1440	Polygalacturonase (EC 3.2.1.15)	- none -
fig|362418.15.peg.4128	CDS	NZ_JPRL01000002	251782	254913	1	+	3132	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	- none -
fig|362418.15.peg.4129	CDS	NZ_JPRL01000002	254926	256599	1	+	1674	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	- none -
fig|362418.15.peg.4130	CDS	NZ_JPRL01000002	256699	257634	1	+	936	Pectinesterase (EC 3.1.1.11)	- none -
fig|362418.15.peg.4131	CDS	NZ_JPRL01000002	257652	258875	3	+	1224	Rhamnogalacturonides degradation protein RhiN	- none -
fig|362418.15.peg.4132	CDS	NZ_JPRL01000002	258893	260107	2	+	1215	Rhamnogalacturonides degradation protein RhiN	- none -
fig|362418.15.peg.4133	CDS	NZ_JPRL01000002	260130	261353	3	+	1224	Rhamnogalacturonides degradation protein RhiN	- none -
fig|362418.15.peg.4134	CDS	NZ_JPRL01000002	261463	263061	1	+	1599	Xylosidase/arabinosidase	- none -
fig|362418.15.peg.4135	CDS	NZ_JPRL01000002	263072	265069	2	+	1998	rhamnogalacturonan acetylesterase	- none -
fig|362418.15.peg.4136	CDS	NZ_JPRL01000002	265081	266433	1	+	1353	Polygalacturonase (EC 3.2.1.15)	- none -
fig|362418.15.peg.4137	CDS	NZ_JPRL01000002	266448	267191	3	+	744	rhamnogalacturonan acetylesterase	- none -
fig|362418.15.peg.4138	CDS	NZ_JPRL01000002	268229	267240	-2	-	990	hypothetical protein	- none -
fig|362418.15.peg.4139	CDS	NZ_JPRL01000002	269255	268275	-2	-	981	hypothetical protein	- none -
fig|362418.15.peg.4140	CDS	NZ_JPRL01000002	269782	270372	1	+	591	hypothetical protein	- none -
fig|362418.15.peg.4141	CDS	NZ_JPRL01000002	270435	270884	3	+	450	hypothetical protein	- none -
fig|362418.15.peg.4142	CDS	NZ_JPRL01000002	271126	272418	1	+	1293	Glycosyl hydrolase, family 88	- none -
fig|362418.15.peg.4143	CDS	NZ_JPRL01000002	272802	272978	3	+	177	Uncharacterized protein CHU_1311	- none -
fig|362418.15.peg.4144	CDS	NZ_JPRL01000002	274172	273132	-2	-	1041	Transcriptional regulator of rhamnose utilization, GntR family	- none -
fig|362418.15.peg.4145	CDS	NZ_JPRL01000002	274553	275602	2	+	1050	L-rhamnose-proton symporter	- none -
fig|362418.15.peg.4146	CDS	NZ_JPRL01000002	275630	277771	2	+	2142	Predicted rhamnulose-1-phosphate aldolase (EC 4.1.2.19) / Predicted lactaldehyde dehydrogenase (EC 1.2.1.22)	- none -
fig|362418.15.peg.4147	CDS	NZ_JPRL01000002	278183	279457	2	+	1275	Predicted L-rhamnose isomerase RhaI (EC 5.3.1.14)	- none -
fig|362418.15.peg.4148	CDS	NZ_JPRL01000002	279469	280830	1	+	1362	Rhamnulokinase RhaK in alpha-proteobacteria (EC 2.7.1.5)	- none -
fig|362418.15.peg.4149	CDS	NZ_JPRL01000002	280927	281667	1	+	741	Predicted L-lactate dehydrogenase, Fe-S oxidoreductase subunit YkgE	Lactate utilization
fig|362418.15.peg.4150	CDS	NZ_JPRL01000002	281678	283078	2	+	1401	Predicted L-lactate dehydrogenase, Iron-sulfur cluster-binding subunit YkgF	Lactate utilization
fig|362418.15.peg.4151	CDS	NZ_JPRL01000002	283071	283658	3	+	588	Predicted L-lactate dehydrogenase, hypothetical protein subunit SO1518	Lactate utilization
fig|362418.15.peg.4152	CDS	NZ_JPRL01000002	283785	284864	3	+	1080	hypothetical protein	- none -
fig|362418.15.peg.4153	CDS	NZ_JPRL01000002	284874	285194	3	+	321	hypothetical protein	- none -
fig|362418.15.peg.4154	CDS	NZ_JPRL01000002	285234	287651	3	+	2418	beta-galactosidase (EC 3.2.1.23)	- none -
fig|362418.15.peg.4155	CDS	NZ_JPRL01000002	287804	289174	2	+	1371	alpha-galactosidase (EC 3.2.1.22)	- none -
fig|362418.15.peg.4156	CDS	NZ_JPRL01000002	289240	291174	1	+	1935	Endo-1,4-beta-xylanase D	- none -
fig|362418.15.peg.4157	CDS	NZ_JPRL01000002	291303	292496	3	+	1194	hypothetical protein	- none -
fig|362418.15.peg.4158	CDS	NZ_JPRL01000002	293475	292537	-3	-	939	Glyoxalase family protein	- none -
fig|362418.15.peg.4159	CDS	NZ_JPRL01000002	293791	295383	1	+	1593	Formate hydrogenlyase transcriptional activator	- none -
fig|362418.15.peg.4160	CDS	NZ_JPRL01000002	296002	295385	-1	-	618	hypothetical protein	- none -
fig|362418.15.peg.4161	CDS	NZ_JPRL01000002	296513	296163	-2	-	351	Bll0285 protein	- none -
fig|362418.15.peg.4162	CDS	NZ_JPRL01000002	297130	296510	-1	-	621	Glyoxalase family protein	- none -
fig|362418.15.peg.4163	CDS	NZ_JPRL01000002	297603	297313	-3	-	291	Acetyltransferase	- none -
fig|362418.15.peg.4164	CDS	NZ_JPRL01000002	299034	297676	-3	-	1359	Formate hydrogenlyase transcriptional activator	- none -
fig|362418.15.peg.4165	CDS	NZ_JPRL01000002	301319	299043	-2	-	2277	Two-component system sensor histidine kinase	- none -
fig|362418.15.peg.4166	CDS	NZ_JPRL01000002	302037	301372	-3	-	666	DUF1275 domain-containing protein	CBSS-224911.1.peg.6954
fig|362418.15.peg.4167	CDS	NZ_JPRL01000002	302716	302243	-1	-	474	DNA protection during starvation protein	- none -
fig|362418.15.peg.4168	CDS	NZ_JPRL01000002	303423	302935	-3	-	489	hypothetical protein	- none -
fig|362418.15.peg.4169	CDS	NZ_JPRL01000002	305266	303380	-1	-	1887	Exoenzymes regulatory protein AepA precursor	CBSS-224911.1.peg.6954
fig|362418.15.peg.4170	CDS	NZ_JPRL01000002	306065	305274	-2	-	792	probable cytosol aminopeptidase( EC:3.4.11.1 )	- none -
fig|362418.15.peg.4171	CDS	NZ_JPRL01000002	307587	306241	-3	-	1347	hypothetical protein	- none -
fig|362418.15.peg.4172	CDS	NZ_JPRL01000002	308333	307701	-2	-	633	FIG002283: Isochorismatase family protein	CBSS-224911.1.peg.6954
fig|362418.15.peg.4173	CDS	NZ_JPRL01000002	308793	308473	-3	-	321	hypothetical protein	- none -
fig|362418.15.peg.4174	CDS	NZ_JPRL01000002	309679	308864	-1	-	816	Non-heme haloperoxidase	- none -
fig|362418.15.peg.4175	CDS	NZ_JPRL01000002	311697	310198	-3	-	1500	hypothetical protein	- none -
fig|362418.15.peg.4176	CDS	NZ_JPRL01000002	312298	312146	-1	-	153	hypothetical protein	- none -
fig|362418.15.peg.4177	CDS	NZ_JPRL01000002	312335	312769	2	+	435	hypothetical protein	- none -
fig|362418.15.peg.4178	CDS	NZ_JPRL01000002	312972	313361	3	+	390	Predicted transcriptional regulators	- none -
fig|362418.15.peg.4179	CDS	NZ_JPRL01000002	313757	313425	-2	-	333	UPF0339 protein YegP.N / UPF0339 protein YegP.C	- none -
fig|362418.15.peg.4180	CDS	NZ_JPRL01000002	314090	315211	2	+	1122	Xanthine and CO dehydrogenases maturation factor, XdhC/CoxF family	Purine Utilization
fig|362418.15.peg.4181	CDS	NZ_JPRL01000002	315201	315803	3	+	603	Molybdenum cofactor cytidylyltransferase (EC 2.7.7.76)	- none -
fig|362418.15.peg.4182	CDS	NZ_JPRL01000002	316936	315800	-1	-	1137	Cysteine desulfurase (EC 2.8.1.7)	Alanine biosynthesis; <br>Iron-sulfur cluster assembly; <br>mnm5U34 biosynthesis bacteria
fig|362418.15.peg.4183	CDS	NZ_JPRL01000002	317112	317750	3	+	639	Periplasmic aromatic aldehyde oxidoreductase, iron-sulfur subunit YagT @ 4-hydroxybenzoyl-CoA reductase, gamma subunit (EC 1.3.99.20)	- none -
fig|362418.15.peg.4184	CDS	NZ_JPRL01000002	317747	318727	2	+	981	Periplasmic aromatic aldehyde oxidoreductase, FAD binding subunit YagS	Purine Utilization
fig|362418.15.peg.4185	CDS	NZ_JPRL01000002	318736	320940	1	+	2205	Periplasmic aromatic aldehyde oxidoreductase, molybdenum binding subunit YagR @ 4-hydroxybenzoyl-CoA reductase, alpha subunit (EC 1.3.99.20)	- none -
fig|362418.15.peg.4186	CDS	NZ_JPRL01000002	321638	321159	-2	-	480	hypothetical protein	- none -
fig|362418.15.peg.4187	CDS	NZ_JPRL01000002	322348	321785	-1	-	564	hypothetical protein	- none -
fig|362418.15.peg.4188	CDS	NZ_JPRL01000002	324326	322515	-2	-	1812	beta-glucuronidase (EC 3.2.1.31)	- none -
fig|362418.15.peg.4189	CDS	NZ_JPRL01000002	325240	324353	-1	-	888	hypothetical protein	- none -
fig|362418.15.peg.4190	CDS	NZ_JPRL01000002	327721	325289	-1	-	2433	beta-galactosidase (EC 3.2.1.23)	- none -
fig|362418.15.peg.4191	CDS	NZ_JPRL01000002	328999	327725	-1	-	1275	Glucuronyl hydrolase	- none -
fig|362418.15.peg.4192	CDS	NZ_JPRL01000002	330625	329108	-1	-	1518	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	- none -
fig|362418.15.peg.4193	CDS	NZ_JPRL01000002	333645	330643	-3	-	3003	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	- none -
fig|362418.15.peg.4194	CDS	NZ_JPRL01000002	337950	333859	-3	-	4092	Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator	- none -
fig|362418.15.peg.4195	CDS	NZ_JPRL01000002	339875	338199	-2	-	1677	hypothetical protein	- none -
fig|362418.15.peg.4196	CDS	NZ_JPRL01000002	341216	340032	-2	-	1185	Mannonate dehydratase (EC 4.2.1.8)	- none -
fig|362418.15.peg.4197	CDS	NZ_JPRL01000002	341351	341220	-2	-	132	hypothetical protein	- none -
fig|362418.15.peg.4198	CDS	NZ_JPRL01000002	342144	341332	-3	-	813	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -
fig|362418.15.peg.4199	CDS	NZ_JPRL01000002	342860	342195	-2	-	666	4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	- none -
fig|362418.15.peg.4200	CDS	NZ_JPRL01000002	343325	342876	-2	-	450	probable beta-D-galactosidase	Galactosylceramide and Sulfatide metabolism
fig|362418.15.peg.4201	CDS	NZ_JPRL01000002	343519	344502	1	+	984	MSM (multiple sugar metabolism) operon regulatory protein	- none -
fig|362418.15.peg.4202	CDS	NZ_JPRL01000002	345700	344525	-1	-	1176	hypothetical protein	- none -
fig|362418.15.peg.4203	CDS	NZ_JPRL01000002	345871	346335	1	+	465	MutT-like protein	- none -
fig|362418.15.peg.4204	CDS	NZ_JPRL01000002	346424	347062	2	+	639	6-phosphogluconate phosphatase	- none -
fig|362418.15.peg.4205	CDS	NZ_JPRL01000002	347310	350240	3	+	2931	hypothetical protein	- none -
fig|362418.15.peg.4206	CDS	NZ_JPRL01000002	350557	353259	1	+	2703	Glucanase C	- none -
fig|362418.15.peg.4207	CDS	NZ_JPRL01000002	353380	354999	1	+	1620	Beta-1,3-glucanase C	- none -
fig|362418.15.peg.4208	CDS	NZ_JPRL01000002	355221	358049	3	+	2829	Glucanase C	- none -
fig|362418.15.peg.4209	CDS	NZ_JPRL01000002	358479	360440	3	+	1962	Calcineurin-like phosphoesterase	- none -
fig|362418.15.peg.4210	CDS	NZ_JPRL01000002	361866	360799	-3	-	1068	hypothetical protein	- none -
fig|362418.15.peg.4211	CDS	NZ_JPRL01000002	361896	362021	3	+	126	hypothetical protein	- none -
fig|362418.15.peg.4212	CDS	NZ_JPRL01000002	362135	362659	2	+	525	RNA polymerase ECF-type sigma factor	- none -
fig|362418.15.peg.4213	CDS	NZ_JPRL01000002	362743	363666	1	+	924	Putative anti-sigma factor	- none -
fig|362418.15.peg.4214	CDS	NZ_JPRL01000002	363738	367025	3	+	3288	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	- none -
fig|362418.15.peg.4215	CDS	NZ_JPRL01000002	367032	368801	3	+	1770	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	- none -
fig|362418.15.peg.4216	CDS	NZ_JPRL01000002	369042	369410	3	+	369	hypothetical protein	- none -
fig|362418.15.peg.4217	CDS	NZ_JPRL01000002	369786	369511	-3	-	276	hypothetical protein	- none -
fig|362418.15.peg.4218	CDS	NZ_JPRL01000002	370218	369820	-3	-	399	hypothetical protein	- none -
fig|362418.15.peg.4219	CDS	NZ_JPRL01000002	370639	370274	-1	-	366	hypothetical protein	- none -
fig|362418.15.peg.4220	CDS	NZ_JPRL01000002	371071	371667	1	+	597	hypothetical protein	- none -
fig|362418.15.peg.4221	CDS	NZ_JPRL01000002	371688	372371	3	+	684	hypothetical protein	- none -
fig|362418.15.peg.4222	CDS	NZ_JPRL01000002	372420	372947	3	+	528	hypothetical protein	- none -
fig|362418.15.peg.4223	CDS	NZ_JPRL01000002	372966	373910	3	+	945	hypothetical protein	- none -
fig|362418.15.peg.4224	CDS	NZ_JPRL01000002	373936	374658	1	+	723	hypothetical protein	- none -
fig|362418.15.peg.4225	CDS	NZ_JPRL01000002	374671	375423	1	+	753	hypothetical protein	- none -
fig|362418.15.peg.4226	CDS	NZ_JPRL01000002	375439	376029	1	+	591	hypothetical protein	- none -
fig|362418.15.peg.4227	CDS	NZ_JPRL01000002	376022	376684	2	+	663	hypothetical protein	- none -
fig|362418.15.peg.4228	CDS	NZ_JPRL01000002	377000	377476	2	+	477	Thioredoxin	- none -
fig|362418.15.peg.4229	CDS	NZ_JPRL01000002	377480	378091	2	+	612	Alkyl hydroperoxide reductase and/or thiol-specific antioxidant family (AhpC/TSA) protein	- none -
fig|362418.15.peg.4230	CDS	NZ_JPRL01000002	379361	378156	-2	-	1206	hypothetical protein	- none -
