Function,Subsystem,NCBI GI,locus,System,Category
NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
Luciferase-like monooxygenase YhbW,- none -, , ,none,none
FIG00648790: hypothetical protein,- none -, , ,none,none
Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46),- none -, , ,none,none
"NrtR-regulated hypothetical NrtY, PpnK-type ATP-NAD kinase domain",- none -, , ,none,none
"1,4-alpha-glucan branching enzyme (EC 2.4.1.18)",- none -, , ,none,none
Neopullulanase (EC 3.2.1.135),- none -, , ,none,none
Maltose phosphorylase (EC 2.4.1.8),- none -, , ,none,none
Beta-phosphoglucomutase (EC 5.4.2.6),Trehalose Uptake and Utilization, , ,Di- and oligosaccharides,Carbohydrates
Predicted maltose transporter MalT,none, , ,Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator, LacI/PurR family",none, , ,RNA processing and modification,RNA Metabolism
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"1,4-alpha-glucan branching enzyme (EC 2.4.1.18)",- none -, , ,none,none
MarC family integral membrane protein,- none -, , ,none,none
DUF1801 domain-containing protein,- none -, , ,none,none
Flavin-dependent monooxygenase ArsO associated with arsenic resistance,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Deoxyribose-phosphate aldolase (EC 4.1.2.4),Deoxyribose and Deoxynucleoside Catabolism, , ,Monosaccharides,Carbohydrates
Glycine cleavage system H protein,Glycine and Serine Utilization; <br>Glycine cleavage system, , ,"Alanine, serine, and glycine",Amino Acids and Derivatives
Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12),DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
NADP-dependent malic enzyme (EC 1.1.1.40),"Pyruvate metabolism I: anaplerotic reactions, PEP", , ,Central carbohydrate metabolism,Carbohydrates
FIG00693375: hypothetical protein,- none -, , ,none,none
Isoleucyl-tRNA synthetase (EC 6.1.1.5),"tRNA aminoacylation, Ile", , ,Protein biosynthesis,Protein Metabolism
"DnaK suppressor protein, putative",- none -, , ,none,none
Lipoprotein signal peptidase (EC 3.4.23.36),Protein degradation; Signal peptidase, , ,Protein degradation; Protein processing and modification,Protein Metabolism
5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2),5-FCL-like protein; <br>Folate Biosynthesis; <br>One-carbon metabolism by tetrahydropterines, , ,Folate and pterines; One-carbon Metabolism,"Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Predicted deacylase,- none -, , ,none,none
Excinuclease ABC subunit C,"DNA repair, UvrABC system", , ,DNA repair,DNA Metabolism
putative patatin-like phospholipase,- none -, , ,none,none
"Sodium-dependent transporter, SNF family",none, , ,Membrane Transport - no subcategory,Membrane Transport
"Homogentisate 1,2-dioxygenase (EC 1.13.11.5)",Homogentisate pathway of aromatic compound degradation; <br>Pterin carbinolamine dehydratase, , ,Folate and pterines; Metabolism of central aromatic intermediates,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Metabolism of Aromatic Compounds"
4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27),Aromatic amino acid degradation; <br>Homogentisate pathway of aromatic compound degradation; <br>Pterin carbinolamine dehydratase, , ,Aromatic amino acids and derivatives; Folate and pterines; Metabolism of central aromatic intermediates,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments; Metabolism of Aromatic Compounds"
ATP-dependent exoDNAse (exonuclease V) alpha subunit - helicase superfamily I member,DNA helicase; Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
"Tryptophan 2,3-dioxygenase (EC 1.13.11.11)",Aromatic amino acid degradation; <br>NAD and NADP cofactor biosynthesis global, , ,Aromatic amino acids and derivatives; NAD and NADP,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Peptidase, M23/M37 family",Protein degradation, , ,Protein degradation,Protein Metabolism
Glucose-6-phosphate isomerase (EC 5.3.1.9),- none -, , ,none,none
TonB-dependent receptor,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Uncharacterized protein Fjoh_0737,- none -, , ,none,none
Septum-associated rare lipoprotein A,- none -, , ,none,none
Septum-associated rare lipoprotein A,- none -, , ,none,none
"RND efflux system, membrane fusion protein",- none -, , ,none,none
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
cytosolic long-chain acyl-CoA thioester hydrolase family protein,- none -, , ,none,none
Major porin and structural outer membrane porin OprF,- none -, , ,none,none
O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26),Menaquinone and Phylloquinone Biosynthesis; <br>Menaquinone and Phylloquinone Biosynthesis -- gjo, , ,Quinone cofactors,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Uncharacterized integral membrane protein Fjoh_4783,- none -, , ,none,none
Putative TonB-dependent receptor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
Cobalt-zinc-cadmium resistance protein,Cobalt-zinc-cadmium resistance, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
"Peptidase, M13 family",Protein degradation, , ,Protein degradation,Protein Metabolism
"Cytochrome oxidase biogenesis protein Sco1/SenC/PrrC, thiol-disulfide reductase involved in Cu(I) insertion into CoxII Cu(A) center",Cytochrome, , ,Respiration - no subcategory,Respiration
Ferrous iron transporter-associated protein FeoA,none, , ,Membrane Transport - no subcategory,Membrane Transport
Ferrous iron transporter FeoB,none, , ,Membrane Transport - no subcategory,Membrane Transport
Mn-dependent transcriptional regulator MntR,none, , ,RNA processing and modification,RNA Metabolism
TonB-dependent receptor; Outer membrane receptor for ferrienterochelin and colicins,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Lycopene beta-cyclase (EC 5.5.1.19),- none -, , ,none,none
"Rhodanese domain protein, Enterobacterial subgroup, YceA homolog",Single-Rhodanese-domain proteins, , ,Plant-Prokaryote DOE project,Miscellaneous
Transposase,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Stage 0 sporulation protein YaaT,- none -, , ,none,none
GldH,- none -, , ,none,none
Monofunctional biosynthetic peptidoglycan transglycosylase,- none -, , ,none,none
Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5),Catechol branch of beta-ketoadipate pathway, , ,Metabolism of central aromatic intermediates,Metabolism of Aromatic Compounds
Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5),Catechol branch of beta-ketoadipate pathway, , ,Metabolism of central aromatic intermediates,Metabolism of Aromatic Compounds
"Dipeptide ABC transporter, ATP-binding protein DppD (TC 3.A.1.5.2)",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"3&#39;-5&#39; exonuclease, PolB",Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily,- none -, , ,none,none
Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63),"DNA repair, bacterial", , ,DNA repair,DNA Metabolism
Alkylhydroperoxidase AhpD core,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Porphobilinogen synthase (EC 4.2.1.24),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Coproporphyrinogen III oxidase, aerobic (EC 1.3.3.3)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Transcriptional regulator,none, , ,RNA processing and modification,RNA Metabolism
Uroporphyrinogen III decarboxylase (EC 4.1.1.37),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Uroporphyrinogen-III synthase in Bacteroidetes, divergent, putative (EC 4.2.1.75)",- none -, , ,none,none
"KtrAB potassium uptake system, peripheral membrane component KtrA",- none -, , ,none,none
"KtrAB potassium uptake system, integral membrane component KtrB",- none -, , ,none,none
Porphobilinogen deaminase (EC 2.5.1.61),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Glutamyl-tRNA reductase (EC 1.2.1.70),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps",Multidrug Resistance Efflux Pumps, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
"Protoporphyrinogen IX oxidase, novel form, HemJ (EC 1.3.-.-)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Nitrogen regulation protein NtrY (EC 2.7.3.-),- none -, , ,none,none
Enoyl-CoA hydratase (EC 4.2.1.17),Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Butyrate metabolism cluster; <br>Isoleucine degradation; <br>Polyhydroxybutyrate metabolism; <br>Valine degradation, , ,"Branched-chain amino acids; Fatty Acids, Lipids, and Isoprenoids - no subcategory; Fermentation","Amino Acids and Derivatives; Carbohydrates; Fatty Acids, Lipids, and Isoprenoids"
Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51),- none -, , ,none,none
"Probable acyl-ACP desaturase, Stearoyl-ACP desaturase (EC 1.14.19.2)",- none -, , ,none,none
HD domain protein,- none -, , ,none,none
Pyruvate kinase (EC 2.7.1.40),"Pyruvate metabolism I: anaplerotic reactions, PEP", , ,Central carbohydrate metabolism,Carbohydrates
Ribonuclease III (EC 3.1.26.3),"CBSS-176299.4.peg.1292; <br>RNA processing and degradation, bacterial", , ,RNA processing and modification,RNA Metabolism
"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",- none -, , ,none,none
Acyl carrier protein,Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2),5-FCL-like protein; <br>De Novo Purine Biosynthesis, , ,Folate and pterines; Purines,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Nucleosides and Nucleotides"
Ribonuclease HI (EC 3.1.26.4),CBSS-228410.1.peg.134; <br>CBSS-342610.3.peg.1536; <br>Ribonuclease H, , ,RNA processing and modification,RNA Metabolism
Ribokinase (EC 2.7.1.15),D-ribose utilization; <br>Deoxyribose and Deoxynucleoside Catabolism, , ,Monosaccharides,Carbohydrates
Amidophosphoribosyltransferase (EC 2.4.2.14),De Novo Purine Biosynthesis, , ,Purines,Nucleosides and Nucleotides
"Excinuclease ABC, C subunit-like",Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
tRNA-dihydrouridine synthase DusB,- none -, , ,none,none
Domain often clustered or fused with uracil-DNA glycosylase,- none -, , ,none,none
Biotin synthase related domain containing protein,- none -, , ,none,none
Translation elongation factor LepA,Translation elongation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Possible restriction endonuclease,Nuclease; Restriction Enzyme, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
Possible restriction endonuclease,Nuclease; Restriction Enzyme, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
putative membrane protein,- none -, , ,none,none
ATPase component of general energizing module of ECF transporters,none, , ,Membrane Transport - no subcategory,Membrane Transport
TonB-dependent receptor,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Uncharacterized ankyrin-repeat-containing protein Fjoh_4067,- none -, , ,none,none
Uncharacterized protein Fjoh_4068,- none -, , ,none,none
"Uncharacterized transmembrane, FAD-binding oxidoreductase Fjoh_4069",- none -, , ,none,none
"FAD:protein FMN transferase (EC 2.7.1.180) @ FAD:protein FMN transferase (EC 2.7.1.180), Fjoh_4069-associated",- none -, , ,none,none
Thiamine-monophosphate kinase (EC 2.7.4.16),5-FCL-like protein; <br>Riboflavin synthesis cluster; <br>Thiamin biosynthesis, , ,"Cofactors, Vitamins, Prosthetic Groups, Pigments - no subcategory; Folate and pterines","Cofactors, Vitamins, Prosthetic Groups, Pigments"
Serine/threonine protein phosphatase (EC 3.1.3.16),- none -, , ,none,none
Two-component response regulator of nitrate reduction,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Thiol:disulfide interchange protein,- none -, , ,none,none
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
Oxidoreductase YdhF,- none -, , ,none,none
MoxR-like ATPase in aerotolerance operon,Aerotolerance; Aerotolerance operon in Bacteroides and potentially orthologous operons in other organisms, , ,Oxidative stress,Stress Response
hypothetical protein PA3071,Aerotolerance operon in Bacteroides and potentially orthologous operons in other organisms, , ,none,none
FIG00936810: hypothetical protein,- none -, , ,none,none
Aerotolerance protein BatA,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatB,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatC,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatD,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatE,Aerotolerance, , ,Oxidative stress,Stress Response
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
