Function,Subsystem,NCBI GI,locus,System,Category
Biopolymer transport protein ExbD/TolR,Ton and Tol transport systems; none, , ,Membrane Transport - no subcategory,Membrane Transport
Biopolymer transport protein ExbD/TolR,Ton and Tol transport systems; none, , ,Membrane Transport - no subcategory,Membrane Transport
MotA/TolQ/ExbB proton channel family protein,Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Uncharacterized protein YjgR,- none -, , ,none,none
Kynurenine 3-monooxygenase (EC 1.14.13.9),NAD and NADP cofactor biosynthesis global, , ,NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Hydrolase, alpha/beta fold family",- none -, , ,none,none
D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4),<br>Metallocarboxypeptidases (EC 3.4.17.-); <br>Murein Hydrolases; CBSS-84588.1.peg.1247; Protein degradation, , ,Cell Wall and Capsule - no subcategory; Protein degradation,Cell Wall and Capsule; Protein Metabolism
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily,- none -, , ,none,none
D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4),<br>Metallocarboxypeptidases (EC 3.4.17.-); <br>Murein Hydrolases; CBSS-84588.1.peg.1247; Protein degradation, , ,Cell Wall and Capsule - no subcategory; Protein degradation,Cell Wall and Capsule; Protein Metabolism
Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily,- none -, , ,none,none
N-acyl-homoserine lactone acylase,- none -, , ,none,none
OmpA family outer membrane protein,- none -, , ,none,none
Kynureninase (EC 3.7.1.3),NAD and NADP cofactor biosynthesis global, , ,NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 2.4.99.17),- none -, , ,none,none
3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19),- none -, , ,none,none
D-aminoacyl-tRNA deacylase (EC 3.1.1.96),- none -, , ,none,none
Ribosome small subunit biogenesis RbfA-release protein RsgA,- none -, , ,none,none
2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54) / Chorismate mutase I (EC 5.4.99.5),Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate); <br>Phenylalanine and Tyrosine Branches from Chorismate, , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Prephenate and/or arogenate dehydrogenase (unknown specificity) (EC 1.3.1.12)(EC 1.3.1.43),Phenylalanine and Tyrosine Branches from Chorismate, , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Biosynthetic Aromatic amino acid aminotransferase alpha (EC 2.6.1.57) @ Aspartate aminotransferase (EC 2.6.1.1),"Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis; <br>Phenylalanine and Tyrosine Branches from Chorismate; <br>Threonine and Homoserine Biosynthesis", , ,"Alanine, serine, and glycine; Aromatic amino acids and derivatives; Glutamine, glutamate, aspartate, asparagine; Lysine, threonine, methionine, and cysteine; ammonia assimilation",Amino Acids and Derivatives
Prephenate dehydratase (EC 4.2.1.51),Phenylalanine and Tyrosine Branches from Chorismate, , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Protein of unknown function (DUF1501),- none -, , ,none,none
"Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)",Ribonucleotide reduction, , ,Nucleosides and Nucleotides - no subcategory,Nucleosides and Nucleotides
"Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)",Ribonucleotide reduction, , ,Nucleosides and Nucleotides - no subcategory,Nucleosides and Nucleotides
MarC family integral membrane protein,- none -, , ,none,none
Uncharacterized protein Celal_1730,- none -, , ,none,none
Putative periplasmic protein-TrxB,- none -, , ,none,none
Cytochrome P-450:NADPH-P-450 reductase,Cytochrome, , ,Respiration - no subcategory,Respiration
Carboxy-terminal processing protease,Protein degradation, , ,Protein degradation,Protein Metabolism
dCMP deaminase (EC 3.5.4.12),- none -, , ,none,none
"Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11)",Glycolysis and Gluconeogenesis, , ,Central carbohydrate metabolism,Carbohydrates
Histone acetyltransferase HPA2 and related acetyltransferases,- none -, , ,none,none
Aspartokinase (EC 2.7.2.4),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch; <br>Threonine and Homoserine Biosynthesis", , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Phosphoglycerate/bisphosphoglycerate mutase,- none -, , ,none,none
Polyphosphate kinase (EC 2.7.4.1),Phosphate metabolism; <br>Polyphosphate; <br>Purine conversions, , ,Phosphorus Metabolism - no subcategory; Purines,Nucleosides and Nucleotides; Phosphorus Metabolism
Exopolyphosphatase (EC 3.6.1.11),Phosphate metabolism; <br>Polyphosphate, , ,Phosphorus Metabolism - no subcategory,Phosphorus Metabolism
Integral membrane protein,- none -, , ,none,none
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
NAD(P)H dehydrogenase (quinone) family protein,- none -, , ,none,none
DNA polymerase III subunits gamma and tau (EC 2.7.7.7),DNA processing cluster, , ,"DNA uptake, competence",DNA Metabolism
DNA polymerase III subunits gamma and tau (EC 2.7.7.7),DNA processing cluster, , ,"DNA uptake, competence",DNA Metabolism
acetyltransferase (putative),- none -, , ,none,none
Na+/H+-dicarboxylate symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
2-dehydropantoate 2-reductase (EC 1.1.1.169),Coenzyme A Biosynthesis, , ,Coenzyme A,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Two-component transcriptional response regulator, OmpR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Putative TonB-dependent receptor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171),CBSS-226186.1.peg.3978; <br>CBSS-266117.6.peg.1260; <br>CBSS-269801.1.peg.1715; <br>RNA methylation, , ,RNA processing and modification,RNA Metabolism
FIG032012: hypothetical protein,CBSS-226186.1.peg.3978, , ,none,none
RecD-like DNA helicase Atu2026,DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
Serine/threonine protein kinase related protein,- none -, , ,none,none
3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38),- none -, , ,none,none
Carbonic anhydrase (EC 4.2.1.1),- none -, , ,none,none
"Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4) / Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)",Dehydrogenase complexes; <br>Dehydrogenase complexes; <br>Isoleucine degradation; <br>Isoleucine degradation; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Valine degradation; <br>Valine degradation, , ,Branched-chain amino acids; Central carbohydrate metabolism,Amino Acids and Derivatives; Carbohydrates
Aminopeptidase N,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Excinuclease ABC subunit A,"DNA repair, UvrABC system", , ,DNA repair,DNA Metabolism
"Fic domain protein, MA2133 type",- none -, , ,none,none
Chloride channel protein,- none -, , ,none,none
Gamma-glutamyltranspeptidase (EC 2.3.2.2) @ Glutathione hydrolase (EC 3.4.19.13),Protein degradation, , ,Protein degradation,Protein Metabolism
Acyl carrier protein phosphodiesterase (EC 3.1.4.14),Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10),Mannose Metabolism, , ,Monosaccharides,Carbohydrates
Lipid A biosynthesis lauroyl acyltransferase (EC 2.3.1.241),- none -, , ,none,none
Rhomboid family protein,- none -, , ,none,none
Outer membrane protein,- none -, , ,none,none
histidine kinase sensor protein,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Thioesterase,- none -, , ,none,none
4&#39;-phosphopantetheinyl transferase (EC 2.7.8.-),Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
"ABC-type siderophore export system, fused ATPase and permease components",Siderophore, , ,Membrane Transport - no subcategory,Membrane Transport
Polyketide synthase modules and related proteins,- none -, , ,none,none
Phage endolysin,Phage lysis modules, , ,"Phages, Prophages","Phages, Prophages, Transposable elements, Plasmids"
Antirestriction protein,- none -, , ,none,none
"Transcriptional regulator, LysR family",none, , ,RNA processing and modification,RNA Metabolism
Putative transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
"L-asparaginase I, cytoplasmic (EC 3.5.1.1)","Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis", , ,"Glutamine, glutamate, aspartate, asparagine; ammonia assimilation",Amino Acids and Derivatives
Uncharacterized metal-dependent hydrolase YcfH,- none -, , ,none,none
"Peptidase, S41 family",Protein degradation, , ,Protein degradation,Protein Metabolism
membrane associated lipoprotein precursor,- none -, , ,none,none
Cysteine protease,Protein degradation, , ,Protein degradation,Protein Metabolism
"internalin, putative",Listeria surface proteins: Internalin-like proteins, , ,Invasion and intracellular resistance,"Virulence, Disease and Defense"
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, membrane fusion protein",- none -, , ,none,none
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
YceI like family protein,- none -, , ,none,none
Geranylgeranyl diphosphate synthase (EC 2.5.1.29),Isoprenoinds for Quinones, , ,Isoprenoids,"Fatty Acids, Lipids, and Isoprenoids"
Lanthionine biosynthesis protein LanB,Lanthionine Synthetases, , ,Secondary Metabolism - no subcategory,Secondary Metabolism
"Bacteriocin/lantibiotic efflux ABC transporter, permease/ATP-binding protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Glucosamine-6-phosphate deaminase (EC 3.5.99.6) / domain similar to N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase,- none -, , ,none,none
"N-acetyl glucosamine transporter, NagP",none, , ,Membrane Transport - no subcategory,Membrane Transport
Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24),Rhamnose containing glycans; <br>dTDP-rhamnose synthesis, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
galactokinase,- none -, , ,none,none
"Transcriptional regulator, LacI/PurR family",none, , ,RNA processing and modification,RNA Metabolism
Putative cytochrome C-type biogenesis protein,Biogenesis of c-type cytochromes; Cytochrome, , ,Respiration - no subcategory,Respiration
Ketopantoate reductase PanG (EC 1.1.1.169),Coenzyme A Biosynthesis; <br>Coenzyme A Biosynthesis cluster; <br>Folate biosynthesis cluster, , ,Coenzyme A; Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45),- none -, , ,none,none
"Similar to (S)-2,3-di-O-geranylgeranylglyceryl phosphate synthase",- none -, , ,none,none
Septum formation protein Maf,Bacterial cell division cluster; <br>CBSS-354.1.peg.2917, , ,none,none
Small-conductance mechanosensitive channel,- none -, , ,none,none
Uncharacterized UPF0118 membrane protein,- none -, , ,none,none
Sodium iodide symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,- none -, , ,none,none
HesA/MoeB/ThiF family protein,- none -, , ,none,none
Putative deoxyribonuclease YjjV,<br>YcfH; Deoxyribose and Deoxynucleoside Catabolism; Nuclease, , ,DNA Metabolism - no subcategory; Monosaccharides; RNA processing and modification,Carbohydrates; DNA Metabolism; RNA Metabolism
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator, MecI family",none, , ,RNA processing and modification,RNA Metabolism
"Regulatory sensor-transducer, BlaR1/MecR1 family / TonB-dependent receptor",Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator, MecI family",none, , ,RNA processing and modification,RNA Metabolism
"Regulatory sensor-transducer, BlaR1/MecR1 family / TonB-dependent receptor",Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Uncharacterized protein Fjoh_2767,- none -, , ,none,none
Integral membrane protein,- none -, , ,none,none
Secreted and surface protein containing fasciclin-like repeats,- none -, , ,none,none
Biopolymer transport protein ExbD/TolR,Ton and Tol transport systems; none, , ,Membrane Transport - no subcategory,Membrane Transport
SSU ribosomal protein S1p,Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Nucleoside permease NupG,- none -, , ,none,none
Cytidylate kinase (EC 2.7.4.25),pyrimidine conversions, , ,Pyrimidines,Nucleosides and Nucleotides
low affinity penicillin binding protein,- none -, , ,none,none
ATP-dependent protease La (EC 3.4.21.53) Type I,"Proteolysis in bacteria, ATP-dependent", , ,Protein degradation,Protein Metabolism
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
Penicillin-binding protein,- none -, , ,none,none
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Zn-dependent protease with chaperone function PA4632,Protein degradation, , ,Protein degradation,Protein Metabolism
"Alpha-glucosidase, family 31 of glycosyl hydrolases, COG1501",Glycogen metabolism, , ,Polysaccharides,Carbohydrates
"1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)",Glycogen metabolism, , ,Polysaccharides,Carbohydrates
