Function,Subsystem,NCBI GI,locus,System,Category
Glutamyl-tRNA reductase (EC 1.2.1.70),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Cryptochrome,- none -, , ,none,none
"Conserved domain associated with flavoprotein oxygenases, DIM6/NTAB family",- none -, , ,none,none
Asl0491 protein,- none -, , ,none,none
Secreted and surface protein containing fasciclin-like repeats,- none -, , ,none,none
Phosphodiesterase/alkaline phosphatase D,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"ABC-type antimicrobial peptide transport system, ATPase component",none, , ,ABC-transporters,Membrane Transport
Alanyl-tRNA synthetase (EC 6.1.1.7),"CBSS-226186.1.peg.3994; <br>tRNA aminoacylation, Ala", , ,Protein biosynthesis,Protein Metabolism
"ABC-type antimicrobial peptide transport system, permease component",none, , ,ABC-transporters,Membrane Transport
Milk-clotting protease,Protein degradation, , ,Protein degradation,Protein Metabolism
hypothetical protein formerly called flagellar hook-length control protein FliK,- none -, , ,none,none
Bis-ABC ATPase YbiT,- none -, , ,none,none
"conserved hypothetical protein, putative transport protein",none, , ,Membrane Transport - no subcategory,Membrane Transport
predicted phosphohydrolase,- none -, , ,none,none
Pyrimidine operon regulatory protein PyrR,- none -, , ,none,none
Aspartate carbamoyltransferase (EC 2.1.3.2),- none -, , ,none,none
Ribonuclease Z (EC 3.1.26.11),tRNA processing, , ,RNA processing and modification,RNA Metabolism
Pyridoxamine 5&#39;-phosphate oxidase (EC 1.4.3.5),Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
FIG00655604: hypothetical protein,- none -, , ,none,none
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
"Putative two-component system sensor protein, no kinase domain",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5),- none -, , ,none,none
Glutamate synthase [NADPH] large chain (EC 1.4.1.13),"Ammonia assimilation; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis", , ,"Glutamine, glutamate, aspartate, asparagine; Nitrogen Metabolism - no subcategory; ammonia assimilation",Amino Acids and Derivatives; Nitrogen Metabolism
Glutamate synthase [NADPH] small chain (EC 1.4.1.13),"Ammonia assimilation; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis", , ,"Glutamine, glutamate, aspartate, asparagine; Nitrogen Metabolism - no subcategory; ammonia assimilation",Amino Acids and Derivatives; Nitrogen Metabolism
Diaminopimelate decarboxylase (EC 4.1.1.20),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch", , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Competence protein-like,- none -, , ,none,none
UPF0758 family protein,- none -, , ,none,none
Single-stranded DNA-binding protein,"DNA repair, bacterial; <br>DNA repair, bacterial RecFOR pathway", , ,DNA repair,DNA Metabolism
Bll4197 protein,- none -, , ,none,none
Putative mobilization protein BF0133,"Conjugative transposon, Bacteroidales", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Putative conjugative transposon mobilization protein BF0132,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Acylamino-acid-releasing enzyme,- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
response regulator of Zn/Pb responsive two- component regulatory system,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Nitrogen regulation protein NR(I), GlnG (=NtrC)",- none -, , ,none,none
Excisionase,- none -, , ,none,none
"Mobilizable transposon, tnpC protein",Transposon, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Integrase,Integrase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Transposase,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Chaperone protein DnaK,Protein chaperones, , ,Protein folding,Protein Metabolism
Na+/H+ antiporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
"Acetyltransferase, GNAT family",- none -, , ,none,none
Protein involved in stability of MscS mechanosensitive channel,- none -, , ,none,none
Phage protein p78,- none -, , ,none,none
Cytochrome c551/c552,Cytochrome; Soluble cytochromes and functionally related electron carriers, , ,Respiration - no subcategory,Respiration
"Thiosulfate sulfurtransferase, rhodanese (EC 2.8.1.1)",- none -, , ,none,none
Arylsulfatase (EC 3.1.6.1),Galactosylceramide and Sulfatide metabolism; <br>Sulfatases and sulfatase modifying factor 1, , ,Sulfur Metabolism - no subcategory,Sulfur Metabolism
Putative molybdenum transport ATP-binding protein modF,none, , ,Membrane Transport - no subcategory,Membrane Transport
Sulfate permease,Cysteine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
LSU rRNA pseudouridine(1911/1915/1917) synthase (EC 5.4.99.23),Pseudouridinylation, , ,RNA processing and modification,RNA Metabolism
D-alanine--D-alanine ligase (EC 6.3.2.4),- none -, , ,none,none
Phosphopantetheine adenylyltransferase (EC 2.7.7.3),CBSS-266117.6.peg.1260; <br>CBSS-269801.1.peg.1715; <br>Coenzyme A Biosynthesis, , ,Coenzyme A,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Protein PhnA,- none -, , ,none,none
ATP-dependent RNA helicase BT1154,RNA helicase, , ,RNA Metabolism - no subcategory,RNA Metabolism
Dihydrodipicolinate synthase family PA0223,- none -, , ,none,none
"Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)",none, , ,"Alanine, serine, and glycine; Glutamine, glutamate, aspartate, asparagine; Lysine, threonine, methionine, and cysteine; RNA processing and modification; ammonia assimilation",Amino Acids and Derivatives; RNA Metabolism
"PQQ-dependent oxidoreductase, gdhB family",- none -, , ,none,none
Gll2474 protein,- none -, , ,none,none
NUDIX hydrolase-like protein CHU_2668,- none -, , ,none,none
Orotate phosphoribosyltransferase (EC 2.4.2.10),- none -, , ,none,none
Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15),- none -, , ,none,none
Ribosomal silencing factor RsfA,- none -, , ,none,none
"Cell division-associated, ATP-dependent zinc metalloprotease FtsH",Protein degradation, , ,Protein degradation,Protein Metabolism
Phosphatidate cytidylyltransferase (EC 2.7.7.41),- none -, , ,none,none
Phosphatidylserine decarboxylase (EC 4.1.1.65),- none -, , ,none,none
FIG00653882: hypothetical protein,- none -, , ,none,none
Superoxide dismutase [Mn] (EC 1.15.1.1),Oxidative stress, , ,Oxidative stress,Stress Response
Lipase,- none -, , ,none,none
UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7),- none -, , ,none,none
Cobalt-zinc-cadmium resistance protein,Cobalt-zinc-cadmium resistance, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
3-dehydroquinate dehydratase II (EC 4.2.1.10),Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate); <br>Quinate degradation, , ,Aromatic amino acids and derivatives; Peripheral pathways for catabolism of aromatic compounds,Amino Acids and Derivatives; Metabolism of Aromatic Compounds
Glucosamine-6-phosphate deaminase (EC 3.5.99.6) / domain similar to N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase,Chitin and N-acetylglucosamine utilization, , ,Aminosugars,Carbohydrates
Hexuronate transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14),- none -, , ,none,none
2-dehydro-3-deoxygluconokinase (EC 2.7.1.45),- none -, , ,none,none
2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (EC 1.1.1.127) @ 2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125),- none -, , ,none,none
4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17),- none -, , ,none,none
Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Arylsulfatase (EC 3.1.6.1),Galactosylceramide and Sulfatide metabolism; <br>Sulfatases and sulfatase modifying factor 1, , ,Sulfur Metabolism - no subcategory,Sulfur Metabolism
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
heparinase III protein,- none -, , ,none,none
Glucuronyl hydrolase,- none -, , ,none,none
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
putative esterase,- none -, , ,none,none
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
Protein containing acetyltransferase (GNAT family) domain,- none -, , ,none,none
"Transketolase, C-terminal section (EC 2.2.1.1)",Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
"Transketolase, N-terminal section (EC 2.2.1.1)",Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
Cellobiose phosphotransferase system YdjC-like protein,- none -, , ,none,none
Queuine tRNA-ribosyltransferase (EC 2.4.2.29),- none -, , ,none,none
Lipopolysaccharide export system permease protein LptG,Lipoprotein sorting system, , ,Gram-Negative cell wall components,Cell Wall and Capsule
Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2),Fatty Acid Biosynthesis FASII; <br>Pterin synthesis related cluster, , ,Fatty acids; Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Fatty Acids, Lipids, and Isoprenoids"
Replicative DNA helicase (DnaB) (EC 3.6.4.12),DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
"internalin, putative",Listeria surface proteins: Internalin-like proteins, , ,Invasion and intracellular resistance,"Virulence, Disease and Defense"
formyltransferase,- none -, , ,none,none
Phage tail collar domain,- none -, , ,none,none
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
DNA-binding response regulator DegU,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Endonuclease/exonuclease/phosphatase,Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
Arylsulfatase (EC 3.1.6.1),Galactosylceramide and Sulfatide metabolism; <br>Sulfatases and sulfatase modifying factor 1, , ,Sulfur Metabolism - no subcategory,Sulfur Metabolism
LSU ribosomal protein L20p,Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins), , ,Invasion and intracellular resistance,"Virulence, Disease and Defense"
LSU ribosomal protein L35p,Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins), , ,Invasion and intracellular resistance,"Virulence, Disease and Defense"
Translation initiation factor 3,Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins); <br>Translation initiation factors bacterial, , ,Invasion and intracellular resistance; Protein biosynthesis,"Protein Metabolism; Virulence, Disease and Defense"
Threonyl-tRNA synthetase (EC 6.1.1.3),"tRNA aminoacylation, Thr", , ,Protein biosynthesis,Protein Metabolism
RTX toxins and related Ca2+-binding proteins,- none -, , ,none,none
Zinc-type alcohol dehydrogenase-like protein,- none -, , ,none,none
Polysaccharide deacetylase family protein,- none -, , ,none,none
Alpha-acetolactate decarboxylase (EC 4.1.1.5),"Acetoin, butanediol metabolism", , ,Fermentation,Carbohydrates
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Manganese-dependent protein-tyrosine phosphatase (EC 3.1.3.48),- none -, , ,none,none
Tyrosine-protein kinase (EC 2.7.10.2),- none -, , ,none,none
Probable UDP-N-acetyl-D-mannosaminuronic acid transferase (EC 2.4.1.-),- none -, , ,none,none
Nitroreductase family protein,- none -, , ,none,none
putative flippase,- none -, , ,none,none
UDP-N-acetyl-D-mannosamine dehydrogenase (EC 1.1.1.336),- none -, , ,none,none
UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14),CMP-N-acetylneuraminate Biosynthesis, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.33),- none -, , ,none,none
Glycosyltransferase,- none -, , ,none,none
Alanylphosphatidylglycerol synthase (EC 2.3.2.11),- none -, , ,none,none
Glyoxalase family protein,- none -, , ,none,none
Predicted acyltransferases,- none -, , ,none,none
"Transcriptional regulator, ArsR family",none, , ,RNA processing and modification,RNA Metabolism
Gll0036 protein,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"anti-ECFsigma factor, ChrR","Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
"Putative two-component system sensor protein, no kinase domain",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
