Function,Subsystem,NCBI GI,locus,System,Category
Secreted and surface protein containing fasciclin-like repeats,- none -, , ,none,none
SSU ribosomal protein S1p,Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Xanthosine permease,- none -, , ,none,none
Cytidylate kinase (EC 2.7.4.25),pyrimidine conversions, , ,Pyrimidines,Nucleosides and Nucleotides
ATP-dependent protease La (EC 3.4.21.53) Type I,"Proteolysis in bacteria, ATP-dependent", , ,Protein degradation,Protein Metabolism
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Zn-dependent protease with chaperone function PA4632,Protein degradation, , ,Protein degradation,Protein Metabolism
"Alpha-glucosidase, family 31 of glycosyl hydrolases, COG1501",Glycogen metabolism, , ,Polysaccharides,Carbohydrates
"1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)",Glycogen metabolism; <br>Trehalose Biosynthesis, , ,Di- and oligosaccharides; Polysaccharides,Carbohydrates
Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27),Glycogen metabolism, , ,Polysaccharides,Carbohydrates
"Glycogen synthase, ADP-glucose transglucosylase (EC 2.4.1.21)",Glycogen metabolism, , ,Polysaccharides,Carbohydrates
Putative hydrolase,- none -, , ,none,none
Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12),- none -, , ,none,none
"putative oxidoreductase, nitronate monooxygenase family",- none -, , ,none,none
Putative secreted amidase SCO6344,- none -, , ,none,none
Pyridoxamine 5&#39;-phosphate oxidase (EC 1.4.3.5),Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Ribonuclease Z (EC 3.1.26.11),tRNA processing, , ,RNA processing and modification,RNA Metabolism
Aspartate carbamoyltransferase (EC 2.1.3.2),- none -, , ,none,none
Pyrimidine operon regulatory protein PyrR,- none -, , ,none,none
Bis-ABC ATPase YbiT,- none -, , ,none,none
Glucose/galactose transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
N-succinyl-L-citrulline:glutamate succinyltransferase,- none -, , ,none,none
Argininosuccinate synthase (EC 6.3.4.5),- none -, , ,none,none
N-succinyl-gamma-glutamyl-phosphate reductase,- none -, , ,none,none
N-succinylornithine aminotransferase,- none -, , ,none,none
Gamma-glutamyl phosphate reductase (EC 1.2.1.41),Proline Synthesis, , ,Proline and 4-hydroxyproline,Amino Acids and Derivatives
Glutamate 5-kinase (EC 2.7.2.11),Proline Synthesis, , ,Proline and 4-hydroxyproline,Amino Acids and Derivatives
N-succinylornithine carbamoyltransferase (EC 2.1.3.11),- none -, , ,none,none
N-succinylglutamate kinase,- none -, , ,none,none
N-succinyl-L-citrulline deacetylase,- none -, , ,none,none
Argininosuccinate lyase (EC 4.3.2.1),- none -, , ,none,none
General stress protein,- none -, , ,none,none
Chaperone protein ClpB (ATP-dependent unfoldase),- none -, , ,none,none
Site-specific tyrosine recombinase,- none -, , ,none,none
Hypothetical exported 24-amino acid repeat protein,- none -, , ,none,none
Mobile element protein,- none -, , ,none,none
Response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Two-component system sensor histidine kinase/response regulator hybrid,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
DnaJ-class molecular chaperone CbpA,Protein chaperones, , ,Protein folding,Protein Metabolism
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Outer membrane component of tripartite multidrug resistance system,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Membrane fusion component of MSF-type tripartite multidrug efflux system,- none -, , ,none,none
two-component sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Sulfate permease,Cysteine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
FIG015287: Zinc protease,Protein degradation, , ,Protein degradation,Protein Metabolism
"FIG015547: peptidase, M16 family",Protein degradation, , ,Protein degradation,Protein Metabolism
Dihydrolipoamide dehydrogenase (EC 1.8.1.4),5-FCL-like protein; <br>Glycine cleavage system, , ,"Alanine, serine, and glycine; Folate and pterines","Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Efflux ABC transporter, permease/ATP-binding protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
tRNA pseudouridine(38-40) synthase (EC 5.4.99.12),Pseudouridinylation, , ,RNA processing and modification,RNA Metabolism
Sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Transcription termination factor Rho,Transcription factors bacterial, , ,Transcription,RNA Metabolism
TRNA and rRNA cytosine-C5-methylase,RNA methylation, , ,RNA processing and modification,RNA Metabolism
Kup system potassium uptake protein,Potassium homeostasis, , ,Potassium metabolism - no subcategory,Potassium metabolism
no hits,- none -, , ,none,none
Putative oxidoreductase,- none -, , ,none,none
Endonuclease III (EC 4.2.99.18),Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",Thioredoxin-disulfide reductase, , ,Sulfur Metabolism - no subcategory,Sulfur Metabolism
Nicotinamide mononucleotide adenylyltransferase,- none -, , ,none,none
Metal-dependent hydrolases of the beta-lactamase superfamily I; PhnP protein,Beta-lactamase, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Serine esterase (EC 3.1.1.1),- none -, , ,none,none
Dihydroorotase (EC 3.5.2.3),- none -, , ,none,none
3-carboxymuconate cyclase,- none -, , ,none,none
"ATP-dependent RNA helicase, DEAD box family",RNA helicase, , ,RNA Metabolism - no subcategory,RNA Metabolism
FIG00655097: hypothetical protein,- none -, , ,none,none
DEAD/DEAH box helicase-like protein,- none -, , ,none,none
Type III restriction-modification system methylation subunit (EC 2.1.1.72),Restriction-Modification System, , ,DNA Metabolism - no subcategory,DNA Metabolism
ATP-dependent DNA helicase,DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
"Type III restriction enzyme, res subunit:DEAD/DEAH box helicase, N-terminal",Restriction Enzyme, , ,DNA Metabolism - no subcategory,DNA Metabolism
Resolvase,- none -, , ,none,none
Lipoprotein-releasing system ATP-binding protein LolD,Lipoprotein-releasing system, , ,ABC transporters,Membrane Transport
Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11),- none -, , ,none,none
D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95),Glycine and Serine Utilization; <br>Pyridoxin (Vitamin B6) Biosynthesis; <br>Serine Biosynthesis, , ,"Alanine, serine, and glycine; Pyridoxine","Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Phosphoserine aminotransferase (EC 2.6.1.52),Glycine and Serine Utilization; <br>Pyridoxin (Vitamin B6) Biosynthesis; <br>Serine Biosynthesis, , ,"Alanine, serine, and glycine; Pyridoxine","Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Ferredoxin,Soluble cytochromes and functionally related electron carriers, , ,Respiration - no subcategory,Respiration
TonB-dependent receptor,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
GTP-binding and nucleic acid-binding protein YchF,- none -, , ,none,none
Outer membrane protein romA,- none -, , ,none,none
DNA topoisomerase IV subunit B (EC 5.99.1.3),DNA topoisomerases, , ,DNA replication,DNA Metabolism
DNA topoisomerase IV subunit A (EC 5.99.1.3),DNA topoisomerases, , ,DNA replication,DNA Metabolism
diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s),- none -, , ,none,none
Surface antigen (D15) precursor,- none -, , ,none,none
"Metal-dependent phosphohydrolase, HD subdomain",- none -, , ,none,none
Lmo0572 protein,- none -, , ,none,none
"Membrane protein, HPP family",- none -, , ,none,none
Chloride channel protein,- none -, , ,none,none
Uncharacterized protein YaeR with similarity to glyoxylase family,- none -, , ,none,none
Galactoside O-acetyltransferase (EC 2.3.1.18),- none -, , ,none,none
Probable outer membrane receptor protein,- none -, , ,none,none
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
UPF0337 protein YjbJ,- none -, , ,none,none
CDP-alcohol phosphatidyltransferase,- none -, , ,none,none
"Heme A synthase, cytochrome oxidase biogenesis protein Cox15-CtaA",Biogenesis of cytochrome c oxidases, , ,Respiration - no subcategory,Respiration
CCA tRNA nucleotidyltransferase (EC 2.7.7.72),"RNA processing and degradation, bacterial", , ,RNA processing and modification,RNA Metabolism
Threonylcarbamoyl-AMP synthase (EC 2.7.7.87),- none -, , ,none,none
Poly(glycerol-phosphate) alpha-glucosyltransferase (EC 2.4.1.52),- none -, , ,none,none
"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)","Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch", , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Putative pre-16S rRNA nuclease YqgF,Nuclease, , ,RNA processing and modification,RNA Metabolism
Malate:quinone oxidoreductase (EC 1.1.5.4),- none -, , ,none,none
putative membrane protein,- none -, , ,none,none
Peptide deformylase (EC 3.5.1.88),Translation termination factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Nucleoside triphosphate pyrophosphohydrolase MazG (EC 3.6.1.8),Nucleoside triphosphate pyrophosphohydrolase MazG, , ,Detoxification,Nucleosides and Nucleotides
"Uncharacterized amino acid permease, GabP family",- none -, , ,none,none
"Transcriptional regulator, Crp/Fnr family",none, , ,Oxidative stress; RNA processing and modification,RNA Metabolism; Stress Response
Type cbb3 cytochrome oxidase biogenesis protein CcoI; Copper-translocating P-type ATPase (EC 3.6.3.4),Biogenesis of cbb3-type cytochrome c oxidases; <br>Copper Transport System; <br>Copper homeostasis, , ,Cation transporters; Resistance to antibiotics and toxic compounds; Respiration - no subcategory,"Membrane Transport; Respiration; Virulence, Disease and Defense"
"Type cbb3 cytochrome oxidase biogenesis protein CcoS, involved in heme b insertion",Biogenesis of cbb3-type cytochrome c oxidases, , ,Respiration - no subcategory,Respiration
Cytochrome c oxidase (cbb3-type) subunit CcoN (EC 1.9.3.1) / Cytochrome c oxidase (cbb3-type) subunit CcoO (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
Cytochrome c oxidase (cbb3-type) subunit CcoQ (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
Cytochrome c oxidase (cbb3-type) subunit CcoP (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
"Type cbb3 cytochrome oxidase biogenesis protein CcoG, involved in Cu oxidation",Biogenesis of cbb3-type cytochrome c oxidases, , ,Respiration - no subcategory,Respiration
"Heavy-metal-associated domain (N-terminus) and membrane-bounded cytochrome biogenesis cycZ-like domain, possible membrane copper tolerance protein",Cytochrome, , ,Respiration - no subcategory,Respiration
"Coproporphyrinogen III oxidase, oxygen-independent (EC 1.3.99.22)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
CRISPR-associated protein Cas2,CRISPR-associated proteins; CRISPRs, , ,CRISPs,DNA Metabolism
CRISPR-associated protein Cas1,CRISPRs, , ,CRISPs,DNA Metabolism
Transposase,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
CRISPR-associated endonuclease Cas9,CRISPR-associated proteins; Nuclease, , ,CRISPs; DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25),Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate), , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
TPR domain protein,- none -, , ,none,none
Acetylornithine aminotransferase (EC 2.6.1.11) (ACOAT),- none -, , ,none,none
Lipopolysaccharide export system protein LptA,Lipoprotein sorting system, , ,Gram-Negative cell wall components,Cell Wall and Capsule
Glycosylase BF2339,- none -, , ,none,none
Superoxide dismutase [Mn] (EC 1.15.1.1),Oxidative stress, , ,Oxidative stress,Stress Response
FIG00653882: hypothetical protein,- none -, , ,none,none
Phosphatidylserine decarboxylase (EC 4.1.1.65),- none -, , ,none,none
Phosphatidate cytidylyltransferase (EC 2.7.7.41),- none -, , ,none,none
"Cell division-associated, ATP-dependent zinc metalloprotease FtsH",Protein degradation, , ,Protein degradation,Protein Metabolism
Ribosomal silencing factor RsfA,- none -, , ,none,none
Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15),- none -, , ,none,none
Orotate phosphoribosyltransferase (EC 2.4.2.10),- none -, , ,none,none
NUDIX hydrolase-like protein CHU_2668,- none -, , ,none,none
Gll2474 protein,- none -, , ,none,none
ATP-dependent RNA helicase BT1154,RNA helicase, , ,RNA Metabolism - no subcategory,RNA Metabolism
Fumarate hydratase class II (EC 4.2.1.2),- none -, , ,none,none
Uncharacterized protein CA2559_09228,- none -, , ,none,none
Putative TonB-dependent receptor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
"Uncharacterized protein YfgD, not an arsenate reductase",- none -, , ,none,none
Uncharacterized integral membrane protein Fjoh_4783,- none -, , ,none,none
O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26),Menaquinone and Phylloquinone Biosynthesis; <br>Menaquinone and Phylloquinone Biosynthesis -- gjo, , ,Quinone cofactors,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Peptidase, S41 family",Protein degradation, , ,Protein degradation,Protein Metabolism
"Acetyltransferase, GNAT family",- none -, , ,none,none
NrdH-redoxin family protein / NrdH-redoxin family protein / Thioredoxin reductase (EC 1.8.1.9),Thioredoxin-disulfide reductase; <br>pyrimidine conversions, , ,Pyrimidines; Sulfur Metabolism - no subcategory,Nucleosides and Nucleotides; Sulfur Metabolism
Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4),- none -, , ,none,none
UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191),- none -, , ,none,none
Phospholipase A1 (EC 3.1.1.32) (EC 3.1.1.4) @ Outer membrane phospholipase A,- none -, , ,none,none
Peptide chain release factor 2 @ programmed frameshift-containing,Programmed frameshift; <br>Programmed frameshift; <br>Translation termination factors bacterial, , ,Protein biosynthesis,Protein Metabolism
L-allo-threonine aldolase (EC 2.1.2.1),Threonine degradation, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Nucleoid-associated protein YaaK,- none -, , ,none,none
Protease II (EC 3.4.21.83),Protein degradation, , ,Protein degradation,Protein Metabolism
Cystathionine beta-synthase (EC 4.2.1.22),Cysteine Biosynthesis; <br>Glycine and Serine Utilization; <br>Methionine Biosynthesis, , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
