Function,Subsystem,NCBI GI,locus,System,Category
Asparaginyl-tRNA synthetase (EC 6.1.1.22),"tRNA aminoacylation, Asp and Asn", , ,Protein biosynthesis,Protein Metabolism
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Signaling protein without kinase domain,- none -, , ,none,none
Sulfate permease,Cysteine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Alkaline phosphodiesterase I (EC 3.1.4.1) / Nucleotide pyrophosphatase (EC 3.6.1.9),Purine conversions, , ,Purines,Nucleosides and Nucleotides
Heat shock protein 60 kDa family chaperone GroEL,none, , ,Heat shock,Stress Response
Heat shock protein 10 kDa family chaperone GroES,none, , ,Heat shock,Stress Response
Protein translocase membrane subunit SecG,Protein transport, , ,Protein transport,Membrane Transport
Transcriptional regulator,none, , ,RNA processing and modification,RNA Metabolism
tRNA-i(6)A37 methylthiotransferase (EC 2.8.4.3),tRNA methylthiolation, , ,RNA processing and modification,RNA Metabolism
DNA topoisomerase I (EC 5.99.1.2),"CBSS-272943.3.peg.1367; <br>DNA topoisomerases, Type I, ATP-independent", , ,DNA replication,DNA Metabolism
GldJ,- none -, , ,none,none
GldN,- none -, , ,none,none
GldN,- none -, , ,none,none
FAD-dependent cmnm(5)s(2)U34 oxidoreductase,- none -, , ,none,none
Bis-ABC ATPase YheS,- none -, , ,none,none
Transcription regulator [contains diacylglycerol kinase catalytic domain],none, , ,RNA processing and modification,RNA Metabolism
N-Acyltransferase,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
Rhomboid family protein,- none -, , ,none,none
Probable carboxyvinyl-carboxyphosphonate phosphorylmutase (EC 2.7.8.23),CBSS-393124.3.peg.2657, , ,none,none
"N-acetylglucosamine related transporter, NagX",none, , ,Aminosugars; Membrane Transport - no subcategory,Carbohydrates; Membrane Transport
beta-glycosyl hydrolase / Uncharacterized esterase,- none -, , ,none,none
Sodium/iodide co-transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
N-acetylmuramic acid 6-phosphate etherase (EC 4.2.1.126),- none -, , ,none,none
Protein YzbB,- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Regulatory protein, DeoR",- none -, , ,none,none
Glucosamine-6-phosphate deaminase (EC 3.5.99.6) / domain similar to N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase,Chitin and N-acetylglucosamine utilization, , ,Aminosugars,Carbohydrates
"Fe-S protein, homolog of lactate dehydrogenase SO1521",- none -, , ,none,none
COG1649 predicted glycoside hydrolase,- none -, , ,none,none
beta-N-acetylglucosaminidase (EC 3.2.1.52),- none -, , ,none,none
Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily,- none -, , ,none,none
Protein YzbB,- none -, , ,none,none
N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25),Chitin and N-acetylglucosamine utilization, , ,Aminosugars,Carbohydrates
AB hydrolase superfamily protein YisY,- none -, , ,none,none
"RidA/YER057c/UK114 superfamily, group 1",- none -, , ,none,none
N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25),Chitin and N-acetylglucosamine utilization, , ,Aminosugars,Carbohydrates
"Transcriptional regulator, LacI family",none, , ,RNA processing and modification,RNA Metabolism
"Alpha-1,2-mannosidase",Mannose Metabolism, , ,Monosaccharides,Carbohydrates
"Alpha-1,2-mannosidase",Mannose Metabolism, , ,Monosaccharides,Carbohydrates
"Predicted N-acetyl-glucosamine kinase 2, ROK family (EC 2.7.1.59)",Chitin and N-acetylglucosamine utilization, , ,Aminosugars,Carbohydrates
homocysteine S-methyltransferase,- none -, , ,none,none
Exopolyphosphatase (EC 3.6.1.11),Phosphate metabolism; <br>Polyphosphate, , ,Phosphorus Metabolism - no subcategory,Phosphorus Metabolism
Lanthionine biosynthesis protein LanB,Lanthionine Synthetases, , ,Secondary Metabolism - no subcategory,Secondary Metabolism
Lanthionine biosynthesis protein LanB,Lanthionine Synthetases, , ,Secondary Metabolism - no subcategory,Secondary Metabolism
Protease precursor,Protein degradation, , ,Protein degradation,Protein Metabolism
"Bacteriocin/lantibiotic efflux ABC transporter, permease/ATP-binding protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
TonB-dependent receptor,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Uncharacterized protein BT_4195,- none -, , ,none,none
Membrane protease family protein BA0301,Protein degradation, , ,Protein degradation,Protein Metabolism
GTP-binding protein Era,CBSS-176299.4.peg.1292; <br>Glycyl-tRNA synthetase containing cluster, , ,none,none
GTP-binding protein EngA,- none -, , ,none,none
TonB-dependent receptor,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
"Predicted transcriptional regulator of sulfate adenylyltransferase, Rrf2 family",none, , ,RNA processing and modification; Transcription,RNA Metabolism
Beta-propeller domains of methanol dehydrogenase type,- none -, , ,none,none
FIG004694: Hypothetical protein,- none -, , ,none,none
LemA family protein,- none -, , ,none,none
FIG032842: Transcriptional regulator,none, , ,RNA processing and modification,RNA Metabolism
"Peptidase, family M23 (EC 3.4.24.-)",CBSS-226186.1.peg.3994; Protein degradation, , ,Protein degradation,Protein Metabolism
Alanyl-tRNA synthetase (EC 6.1.1.7),"CBSS-226186.1.peg.3994; <br>tRNA aminoacylation, Ala", , ,Protein biosynthesis,Protein Metabolism
"Efflux ABC transporter, permease/ATP-binding protein CHU_2049",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
DNA polymerase III alpha subunit (EC 2.7.7.7),DNA polymerase, , ,DNA replication,DNA Metabolism
Outer membrane protein,- none -, , ,none,none
Phenylalanine-4-hydroxylase (EC 1.14.16.1) / N-terminal regulatory domain,Aromatic amino acid degradation, , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Phenylalanine-4-hydroxylase (EC 1.14.16.1) / N-terminal regulatory domain,Aromatic amino acid degradation, , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Phenylalanine-4-hydroxylase (EC 1.14.16.1) / N-terminal regulatory domain,Aromatic amino acid degradation, , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Truncated hemoglobins,- none -, , ,none,none
"Glycosyl hydrolase, family 30",- none -, , ,none,none
Threonine dehydratase biosynthetic (EC 4.3.1.19),Branched-Chain Amino Acid Biosynthesis, , ,Branched-chain amino acids,Amino Acids and Derivatives
putative lipoprotein,- none -, , ,none,none
Urocanate hydratase (EC 4.2.1.49),Histidine Degradation, , ,Histidine Metabolism,Amino Acids and Derivatives
Uncharacterized protein Fjoh_1910,- none -, , ,none,none
"pyridoxal phosphate-dependent deaminase, putative",- none -, , ,none,none
Hemagglutinin,- none -, , ,none,none
"Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)",- none -, , ,none,none
FIG00694210: hypothetical protein,- none -, , ,none,none
D-lactate dehydrogenase (EC 1.1.1.28),Fermentations: Lactate, , ,Fermentation,Carbohydrates
Predicted membrane protein,- none -, , ,none,none
Lysyl-tRNA synthetase (class II) (EC 6.1.1.6),"tRNA aminoacylation, Lys", , ,Protein biosynthesis,Protein Metabolism
Octanoate-[acyl-carrier-protein]-protein-N-octanoyltransferase (EC 2.3.1.181),- none -, , ,none,none
NAD(P)H oxidoreductase YrkL @ Putative NADPH-quinone reductase (modulator of drug activity B) @ Flavodoxin 2,Flavodoxin, , ,"Riboflavin, FMN, FAD","Cofactors, Vitamins, Prosthetic Groups, Pigments"
Ribonuclease HII (EC 3.1.26.4),Ribonuclease H; <br>Ribonucleases in Bacillus, , ,RNA processing and modification,RNA Metabolism
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
Cystathionine beta-synthase (EC 4.2.1.22),Cysteine Biosynthesis; <br>Glycine and Serine Utilization; <br>Methionine Biosynthesis; <br>Methionine Degradation, , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Probable DNA polymerase III epsilon chain,DNA polymerase, , ,DNA replication,DNA Metabolism
"Uncharacterized amino acid permease, GabP family",- none -, , ,none,none
"Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.8.1)",- none -, , ,none,none
SSU ribosomal protein S21p,Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Site-specific tyrosine recombinase XerC,- none -, , ,none,none
Ribosome hibernation promoting factor Hpf,- none -, , ,none,none
Translation elongation factor Tu,Mycobacterium virulence operon involved in protein synthesis (SSU ribosomal proteins); <br>Translation elongation factors bacterial, , ,Invasion and intracellular resistance; Protein biosynthesis,"Protein Metabolism; Virulence, Disease and Defense"
Protein translocase subunit SecE,Protein transport, , ,Protein transport,Membrane Transport
Transcription antitermination protein NusG,Transcription factors bacterial, , ,Transcription,RNA Metabolism
LSU ribosomal protein L11p (L12e),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L1p (L10Ae),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L10p (P0),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L7p/L12p (P1/P2),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
DNA-directed RNA polymerase beta subunit (EC 2.7.7.6),Mycobacterium virulence operon involved in DNA transcription; <br>RNA polymerase bacterial, , ,Invasion and intracellular resistance; Transcription,"RNA Metabolism; Virulence, Disease and Defense"
DNA-directed RNA polymerase beta&#39; subunit (EC 2.7.7.6),Mycobacterium virulence operon involved in DNA transcription; <br>RNA polymerase bacterial, , ,Invasion and intracellular resistance; Transcription,"RNA Metabolism; Virulence, Disease and Defense"
Uncharacterized protein TTC1240,- none -, , ,none,none
Probable tonB-dependent receptor yncD precursor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
L-sorbosone dehydrogenase,- none -, , ,none,none
Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8),Folate biosynthesis cluster; <br>Purine conversions, , ,Folate and pterines; Purines,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Nucleosides and Nucleotides"
Adenylate kinase (EC 2.7.4.3),Purine conversions, , ,Purines,Nucleosides and Nucleotides
Hemolysins and related proteins containing CBS domains,- none -, , ,none,none
GTP-binding protein Obg,CBSS-176279.3.peg.868, , ,none,none
TPR repeat precursor,- none -, , ,none,none
Amino acid ligase similar to peptidoglycan synthetases,- none -, , ,none,none
Uncharacterized protein YijF,- none -, , ,none,none
Histone acetyltransferase HPA2 and related acetyltransferases,- none -, , ,none,none
UPF0758 family protein,- none -, , ,none,none
2-haloalkanoic acid dehalogenase (EC 3.8.1.2),- none -, , ,none,none
Replication-associated recombination protein RarA,none, , ,DNA replication,DNA Metabolism
23S rRNA (guanosine(2251)-2&#39;-O)-methyltransferase (EC 2.1.1.185),RNA methylation, , ,RNA processing and modification,RNA Metabolism
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
SSU ribosomal protein S12p (S23e),Mycobacterium virulence operon involved in protein synthesis (SSU ribosomal proteins); <br>Ribosome SSU bacterial, , ,Invasion and intracellular resistance; Protein biosynthesis,"Protein Metabolism; Virulence, Disease and Defense"
SSU ribosomal protein S7p (S5e),Mycobacterium virulence operon involved in protein synthesis (SSU ribosomal proteins); <br>Ribosome SSU bacterial, , ,Invasion and intracellular resistance; Protein biosynthesis,"Protein Metabolism; Virulence, Disease and Defense"
Translation elongation factor G,Mycobacterium virulence operon involved in protein synthesis (SSU ribosomal proteins); <br>Translation elongation factor G family; <br>Translation elongation factors bacterial, , ,Invasion and intracellular resistance; Protein biosynthesis,"Protein Metabolism; Virulence, Disease and Defense"
SSU ribosomal protein S10p (S20e),Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L3p (L3e),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L4p (L1e),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L23p (L23Ae),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L2p (L8e),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
SSU ribosomal protein S19p (S15e),Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L22p (L17e),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
SSU ribosomal protein S3p (S3e),Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L16p (L10e),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L29p (L35e),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
SSU ribosomal protein S17p (S11e),Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L14p (L23e),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L24p (L26e),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L5p (L11e),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
"SSU ribosomal protein S14p (S29e) @ SSU ribosomal protein S14p (S29e), zinc-independent",<br>Ribosome SSU bacterial; Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
SSU ribosomal protein S8p (S15Ae),Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L6p (L9e),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L18p (L5e),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
SSU ribosomal protein S5p (S2e),Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L30p (L7e),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L15p (L27Ae),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
