Function,Subsystem,NCBI GI,locus,System,Category
Glycosyltransferase,- none -, , ,none,none
DNA polymerase III delta subunit (EC 2.7.7.7),DNA polymerase, , ,DNA replication,DNA Metabolism
Uncharacterized protein Fjoh_2917,- none -, , ,none,none
SclB protein,- none -, , ,none,none
Methylamine utilization protein mauG,- none -, , ,none,none
Energy-dependent translational throttle protein EttA,- none -, , ,none,none
"Efflux ABC transporter, permease/ATP-binding protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases,- none -, , ,none,none
Luciferase-like monooxygenase YhbW,- none -, , ,none,none
ACR269Cp,- none -, , ,none,none
Purine nucleoside phosphorylase (EC 2.4.2.1),Adenosyl nucleosidases; <br>Deoxyribose and Deoxynucleoside Catabolism; <br>Purine conversions; <br>pyrimidine conversions, , ,Monosaccharides; Nucleosides and Nucleotides - no subcategory; Purines; Pyrimidines,Carbohydrates; Nucleosides and Nucleotides
Translation initiation factor SUI1-related protein,Translation initiation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Oxidoreductase,- none -, , ,none,none
modular polyketide synthase,- none -, , ,none,none
modular polyketide synthase,- none -, , ,none,none
Acyl carrier protein,Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
"Hydrolase, alpha/beta fold family",- none -, , ,none,none
Zeaxanthin glucosyl transferase,- none -, , ,none,none
Malonyl CoA-acyl carrier protein transacylase,- none -, , ,none,none
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39),Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
Thiol:disulfide interchange protein,- none -, , ,none,none
Thiol:disulfide interchange protein,- none -, , ,none,none
2-isopropylmalate synthase (EC 2.3.3.13),Branched-Chain Amino Acid Biosynthesis; <br>Leucine Biosynthesis, , ,Branched-chain amino acids,Amino Acids and Derivatives
3-isopropylmalate dehydrogenase (EC 1.1.1.85),Branched-Chain Amino Acid Biosynthesis; <br>Leucine Biosynthesis, , ,Branched-chain amino acids,Amino Acids and Derivatives
Dihydroxy-acid dehydratase (EC 4.2.1.9),Branched-Chain Amino Acid Biosynthesis, , ,Branched-chain amino acids,Amino Acids and Derivatives
Acetolactate synthase large subunit (EC 2.2.1.6),Acetolactate synthase subunits; <br>Branched-Chain Amino Acid Biosynthesis, , ,Branched-chain amino acids; Fermentation,Amino Acids and Derivatives; Carbohydrates
Acetolactate synthase small subunit (EC 2.2.1.6),Acetolactate synthase subunits; <br>Branched-Chain Amino Acid Biosynthesis, , ,Branched-chain amino acids; Fermentation,Amino Acids and Derivatives; Carbohydrates
Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86),- none -, , ,none,none
Acetyl-CoA synthetase (EC 6.2.1.1),- none -, , ,none,none
Fucose permease,- none -, , ,none,none
Fructokinase (EC 2.7.1.4),Sucrose utilization, , ,Di- and oligosaccharides,Carbohydrates
D-tagatose 3-epimerase (EC 5.3.1.-),- none -, , ,none,none
Hypothetical Nudix-like regulator,- none -, , ,none,none
NADH dehydrogenase (EC 1.6.99.3),Respiratory dehydrogenases 1; <br>Riboflavin synthesis cluster, , ,Electron donating reactions,Respiration
ATP-dependent RNA helicase,RNA helicase, , ,RNA Metabolism - no subcategory,RNA Metabolism
Putative helicase,- none -, , ,none,none
Putative esterase,- none -, , ,none,none
FIG01092715: hypothetical protein,- none -, , ,none,none
FIG00909275: hypothetical protein,- none -, , ,none,none
Peptidase M1 family protein,Protein degradation, , ,Protein degradation,Protein Metabolism
"ATP-dependent carboxylate-amine ligase domain protein, ATP-grasp",- none -, , ,none,none
Cytosol aminopeptidase PepA (EC 3.4.11.1),<br>Dehydrogenase complexes; Aminopeptidases; Aminopeptidases (EC 3.4.11.-); Protein degradation, , ,Central carbohydrate metabolism; Protein degradation,Carbohydrates; Protein Metabolism
"putative alpha-dextrin endo-1, 6-alpha-glucosidase",- none -, , ,none,none
Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) / Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31),Histidine Biosynthesis; <br>Histidine Biosynthesis; <br>Riboflavin synthesis cluster, , ,Histidine Metabolism,Amino Acids and Derivatives
Imidazole glycerol phosphate synthase cyclase subunit,- none -, , ,none,none
Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16),"Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Histidine Biosynthesis", , ,Aromatic amino acids and derivatives; Histidine Metabolism,Amino Acids and Derivatives
Imidazole glycerol phosphate synthase amidotransferase subunit HisH,- none -, , ,none,none
Histidinol-phosphatase (EC 3.1.3.15) / Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19),Histidine Biosynthesis; <br>Histidine Biosynthesis, , ,Histidine Metabolism,Amino Acids and Derivatives
Histidinol-phosphate aminotransferase (EC 2.6.1.9),Histidine Biosynthesis, , ,Histidine Metabolism,Amino Acids and Derivatives
Histidinol dehydrogenase (EC 1.1.1.23),Histidine Biosynthesis, , ,Histidine Metabolism,Amino Acids and Derivatives
ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGl,- none -, , ,none,none
Putative membrane protein YeiH,- none -, , ,none,none
"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG",- none -, , ,none,none
Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5),- none -, , ,none,none
UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191),- none -, , ,none,none
Translation elongation factor P,Modification of eukaryotic initiation factor 5A; <br>Translation elongation factors bacterial, , ,Protein biosynthesis; Protein processing and modification,Protein Metabolism
Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (EC 2.3.1.129),- none -, , ,none,none
"UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase (EC 3.5.1.108) / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)",Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191),- none -, , ,none,none
"dNTP triphosphohydrolase, broad substrate specificity",- none -, , ,none,none
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
"Probable transcription regulator, MerR family",none, , ,RNA processing and modification,RNA Metabolism
Response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,- none -, , ,none,none
Alanine dehydrogenase (EC 1.4.1.1),Pyruvate Alanine Serine Interconversions, , ,Central carbohydrate metabolism,Carbohydrates
"Uracil-DNA glycosylase, family 1 (EC 3.2.2.27)",- none -, , ,none,none
Recombination inhibitory protein MutS2,"DNA repair, bacterial MutL-MutS system", , ,DNA repair,DNA Metabolism
"Fe-S protein, homolog of lactate dehydrogenase SO1521",- none -, , ,none,none
Hyaluronan synthase (EC 2.4.1.212),Streptococcal Hyaluronic Acid Capsule, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
Dihydrolipoamide dehydrogenase (EC 1.8.1.4),5-FCL-like protein; <br>Glycine cleavage system; <br>Leucine Degradation and HMG-CoA Metabolism, , ,"Alanine, serine, and glycine; Branched-chain amino acids; Folate and pterines","Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Para-aminobenzoate synthase, aminase component (EC 2.6.1.85)","Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Folate Biosynthesis; <br>Tryptophan synthesis", , ,Aromatic amino acids and derivatives; Folate and pterines,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
tRNA(Ile)-lysidine synthetase (EC 6.3.4.19),Folate biosynthesis cluster; <br>tRNA processing, , ,Folate and pterines; RNA processing and modification,"Cofactors, Vitamins, Prosthetic Groups, Pigments; RNA Metabolism"
"Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)",<br>Periplasmic disulfide interchange; Biogenesis of c-type cytochromes; Cytochrome, , ,Protein folding; Respiration - no subcategory,Protein Metabolism; Respiration
"AAA+ ATPase superfamily protein YifB/ComM, associated with DNA recombination",- none -, , ,none,none
Ammonium transporter,Ammonia assimilation; none, , ,Membrane Transport - no subcategory; Nitrogen Metabolism - no subcategory,Membrane Transport; Nitrogen Metabolism
Mobile element protein,- none -, , ,none,none
"YpfJ protein, zinc metalloprotease superfamily",Broadly distributed proteins not in subsystems, , ,Miscellaneous - no subcategory,Miscellaneous
BarA sensory histidine kinase (= VarS = GacS),Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"RNA pseudouridylate synthase, group 1",- none -, , ,none,none
3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11),Coenzyme A Biosynthesis; <br>Coenzyme A Biosynthesis cluster, , ,Coenzyme A,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Trehalase (EC 3.2.1.28) @ Cytoplasmic trehalase (EC 3.2.1.28),- none -, , ,none,none
Acetyl xylan esterase 1; Cephalosporin-C deacetylase (EC 3.1.1.41),- none -, , ,none,none
Exopolygalacturonase precursor,- none -, , ,none,none
"Uncharacterized amino acid permease, GabP family",- none -, , ,none,none
Putative molybdenum transport ATP-binding protein modF,none, , ,Membrane Transport - no subcategory,Membrane Transport
Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily,- none -, , ,none,none
Phage protein p78,- none -, , ,none,none
Protein involved in stability of MscS mechanosensitive channel,- none -, , ,none,none
Chaperone protein DnaK,Protein chaperones, , ,Protein folding,Protein Metabolism
"Acetyltransferase, GNAT family",- none -, , ,none,none
Pyrimidine operon regulatory protein PyrR,- none -, , ,none,none
Aspartate carbamoyltransferase (EC 2.1.3.2),- none -, , ,none,none
Ribonuclease Z (EC 3.1.26.11),tRNA processing, , ,RNA processing and modification,RNA Metabolism
Pyridoxamine 5&#39;-phosphate oxidase (EC 1.4.3.5),Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Uncharacterized protein, YkwD family",- none -, , ,none,none
Outer membrane lipoprotein omp16 precursor,Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
"internalin, putative",Listeria surface proteins: Internalin-like proteins, , ,Invasion and intracellular resistance,"Virulence, Disease and Defense"
"Predicted transcriptional regulator of sulfate transport, Rrf2 family",none, , ,Membrane Transport - no subcategory; RNA processing and modification; Transcription,Membrane Transport; RNA Metabolism
O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48),Methionine Biosynthesis; <br>Methionine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
OsmC/Ohr family protein,- none -, , ,none,none
Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch; <br>Methionine Biosynthesis; <br>Threonine and Homoserine Biosynthesis; <br>Threonine and Homoserine Biosynthesis", , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Homoserine O-acetyltransferase (EC 2.3.1.31) / Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch; <br>Methionine Biosynthesis; <br>Methionine Biosynthesis; <br>Threonine and Homoserine Biosynthesis; <br>Threonine and Homoserine Biosynthesis", , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
S-adenosylmethionine synthetase (EC 2.5.1.6),Methionine Biosynthesis; <br>Methionine Degradation, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Deoxyadenosine kinase (EC 2.7.1.76) @ Deoxyguanosine kinase (EC 2.7.1.113),Purine conversions; <br>Purine conversions, , ,Purines,Nucleosides and Nucleotides
UPF0337 protein YjbJ,- none -, , ,none,none
DNA protection during starvation protein,- none -, , ,none,none
Pyrophosphate-energized proton pump (EC 3.6.1.1),Phosphate metabolism, , ,Phosphorus Metabolism - no subcategory,Phosphorus Metabolism
Inorganic pyrophosphatase (EC 3.6.1.1),Phosphate metabolism, , ,Phosphorus Metabolism - no subcategory,Phosphorus Metabolism
Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1),"Dehydrogenase complexes; <br>Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate", , ,Central carbohydrate metabolism,Carbohydrates
"Electron transfer flavoprotein, beta subunit",Acetyl-CoA fermentation to Butyrate, , ,Fermentation,Carbohydrates
"Electron transfer flavoprotein, alpha subunit",Acetyl-CoA fermentation to Butyrate, , ,Fermentation,Carbohydrates
Thymidylate synthase (EC 2.1.1.45),Folate Biosynthesis; <br>pyrimidine conversions, , ,Folate and pterines; Pyrimidines,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Nucleosides and Nucleotides"
"1,4-alpha-glucan branching enzyme (EC 2.4.1.18)",- none -, , ,none,none
2TM domain (pfam13239),- none -, , ,none,none
Dihydrofolate reductase (EC 1.5.1.3),5-FCL-like protein; <br>Folate Biosynthesis, , ,Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Demethylmenaquinone methyltransferase (EC 2.1.1.163),- none -, , ,none,none
PorT protein,- none -, , ,none,none
"RNA methyltransferase, TrmH family",RNA methylation, , ,RNA processing and modification,RNA Metabolism
Fructose-bisphosphate aldolase class II (EC 4.1.2.13),- none -, , ,none,none
Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2),Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
Jumonji domain containing 5,- none -, , ,none,none
"ABC transporter, permease protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
SAM-dependent methyltransferase,- none -, , ,none,none
7-carboxy-7-deazaguanine synthase (EC 4.3.99.3),- none -, , ,none,none
Tetratricopeptide repeat family protein,- none -, , ,none,none
"Putative phosphate ABC transporter, phosphate-binding component",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Fpo2,- none -, , ,none,none
putative TonB-dependent receptor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
Biopolymer transport protein ExbD/TolR,Ton and Tol transport systems; none, , ,Membrane Transport - no subcategory,Membrane Transport
Biopolymer transport protein ExbD/TolR,Ton and Tol transport systems; none, , ,Membrane Transport - no subcategory,Membrane Transport
MotA/TolQ/ExbB proton channel family protein,Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Uncharacterized protein YjgR,- none -, , ,none,none
Glutaminyl-tRNA synthetase (EC 6.1.1.18),"tRNA aminoacylation, Glu and Gln", , ,Protein biosynthesis,Protein Metabolism
Dihydroneopterin aldolase (EC 4.1.2.25),Folate Biosynthesis; <br>Folate biosynthesis cluster, , ,Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
3&#39;-to-5&#39; exoribonuclease RNase R,"RNA processing and degradation, bacterial", , ,RNA processing and modification,RNA Metabolism
Mobile element protein,- none -, , ,none,none
SSU ribosomal protein S20p,Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
