Function,Subsystem,NCBI GI,locus,System,Category
Molybdopterin molybdenumtransferase (EC 2.10.1.1),- none -, , ,none,none
Molybdenum cofactor cytidylyltransferase (EC 2.7.7.76),- none -, , ,none,none
"GTP 3&#39;,8-cyclase (EC 4.1.99.22)",- none -, , ,none,none
"Xanthine and CO dehydrogenases maturation factor, XdhC/CoxF family",Purine Utilization, , ,Purines,Nucleosides and Nucleotides
"Uncharacterized aldehyde oxidase, molybdopterin-binding subunit",- none -, , ,none,none
"Putative Isoquinoline 1-oxidoreductase subunit, Mll3835 protein",- none -, , ,none,none
"Uncharacterized aldehyde oxidase, 2Fe-2S subunit",- none -, , ,none,none
TonB-dependent receptor,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Ligand-binding SRPBCC domain protein family 2,- none -, , ,none,none
Aminodeoxychorismate lyase (EC 4.1.3.38),"Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Folate Biosynthesis; <br>Tryptophan synthesis", , ,Aromatic amino acids and derivatives; Folate and pterines,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Transcriptional regulator, ArsR family",none, , ,RNA processing and modification,RNA Metabolism
DNA-binding protein HU-beta,"DNA structural proteins, bacterial", , ,DNA Metabolism - no subcategory,DNA Metabolism
Methionyl-tRNA formyltransferase (EC 2.1.2.9),Translation initiation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
ATP-dependent DNA helicase RecQ,"DNA helicase; DNA repair, bacterial RecFOR pathway", , ,DNA Metabolism - no subcategory; DNA repair,DNA Metabolism
Ornithine aminotransferase (EC 2.6.1.13),Dimethylarginine metabolism, , ,Stress Response - no subcategory,Stress Response
putative DNA mismatch repair protein,none, , ,DNA repair,DNA Metabolism
"Putative von Willebrand factor, vWF type A domain protein STM2315",- none -, , ,none,none
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
Bll6474 protein,- none -, , ,none,none
Methylamine utilization protein mauG,- none -, , ,none,none
Methylamine utilization protein mauG,- none -, , ,none,none
MutT-like protein,- none -, , ,none,none
"Alpha-1,2-mannosidase",Mannose Metabolism, , ,Monosaccharides,Carbohydrates
YceI family protein,- none -, , ,none,none
Gll0036 protein,- none -, , ,none,none
"Hydrolase, haloacid delahogenase-like family",- none -, , ,none,none
Cytochrome P-450:NADPH-P-450 reductase,Cytochrome, , ,Respiration - no subcategory,Respiration
Succinoglycan biosynthesis protein,- none -, , ,none,none
DNA recombination protein RmuC,"DNA repair, bacterial", , ,DNA repair,DNA Metabolism
Acyl CoA thioester hydrolase family protein,- none -, , ,none,none
ASPIC/UnbV domain-containing protein,- none -, , ,none,none
2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29),Glycine Biosynthesis; <br>Glycine and Serine Utilization, , ,"Alanine, serine, and glycine",Amino Acids and Derivatives
FIG00473056: hypothetical protein,- none -, , ,none,none
"Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.66)",- none -, , ,none,none
DEAD-box ATP-dependent RNA helicase DeaD (= CshA) (EC 3.6.4.13),RNA helicase, , ,RNA Metabolism - no subcategory,RNA Metabolism
tRNA (guanosine(18)-2&#39;-O)-methyltransferase (EC 2.1.1.34),RNA methylation, , ,RNA processing and modification,RNA Metabolism
RNA polymerase sigma-70 factor,"CBSS-313593.3.peg.2729; <br>Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
FIG111991: hypothetical protein,CBSS-313593.3.peg.2729, , ,none,none
NAD-dependent protein deacetylase of SIR2 family,"Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate", , ,Central carbohydrate metabolism,Carbohydrates
Adenylosuccinate lyase (EC 4.3.2.2) @ SAICAR lyase (EC 4.3.2.2),De Novo Purine Biosynthesis; <br>Purine conversions, , ,Purines,Nucleosides and Nucleotides
Glutathione-regulated potassium-efflux system ancillary protein KefF/G,- none -, , ,none,none
Glutathione-regulated potassium-efflux system protein KefB/C,- none -, , ,none,none
Transaldolase (EC 2.2.1.2),Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
Xylose isomerase (EC 5.3.1.5),Xylose utilization, , ,Monosaccharides,Carbohydrates
N-formylkynurenine (Aryl-) formamidase (EC 3.5.1.9),- none -, , ,none,none
Oxygen-independent coproporphyrinogen-III oxidase-like protein YggW,- none -, , ,none,none
Pectin degradation protein KdgF,- none -, , ,none,none
Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4),Nuclease, , ,DNA Metabolism - no subcategory,DNA Metabolism
Response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Bipolar DNA helicase HerA,DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
Very-short-patch mismatch repair endonuclease (G-T specific),"DNA repair, bacterial; Nuclease", , ,DNA Metabolism - no subcategory; DNA repair; RNA processing and modification,DNA Metabolism; RNA Metabolism
putative type II restriction endonuclease,Nuclease; Restriction Enzyme, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
site-specific DNA methylase,DNA methylation, , ,DNA Metabolism - no subcategory,DNA Metabolism
DNA-cytosine methyltransferase (EC 2.1.1.37),"DNA repair, bacterial", , ,DNA repair,DNA Metabolism
Putative conjugative transposon mobilization protein BF0132,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Mycobacteriophage Barnyard protein gp56,- none -, , ,none,none
HTH_3 family transcriptional regulator protein,none, , ,RNA processing and modification,RNA Metabolism
putative membrane protein,- none -, , ,none,none
tyrosine type site-specific recombinase,- none -, , ,none,none
Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17),Folate Biosynthesis; <br>Folate Biosynthesis, , ,Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Glu/Leu/Phe/Val dehydrogenase family protein,- none -, , ,none,none
two-component response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Two-component response regulator of nitrate reduction,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170),- none -, , ,none,none
"Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.8.1)",- none -, , ,none,none
"RteB, two-component system response regulator",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
GldN,- none -, , ,none,none
GldJ,- none -, , ,none,none
DNA topoisomerase I (EC 5.99.1.2),"CBSS-272943.3.peg.1367; <br>DNA topoisomerases, Type I, ATP-independent", , ,DNA replication,DNA Metabolism
tRNA-i(6)A37 methylthiotransferase (EC 2.8.4.3),tRNA methylthiolation, , ,RNA processing and modification,RNA Metabolism
"NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit",none, , ,Uni- Sym- and Antiporters,Membrane Transport
Transcriptional regulator,none, , ,RNA processing and modification,RNA Metabolism
Protein translocase membrane subunit SecG,Protein transport, , ,Protein transport,Membrane Transport
Heat shock protein 10 kDa family chaperone GroES,none, , ,Heat shock,Stress Response
Heat shock protein 60 kDa family chaperone GroEL,none, , ,Heat shock,Stress Response
"Peptidase, M13 family",Protein degradation, , ,Protein degradation,Protein Metabolism
LSU ribosomal protein L13p (L13Ae),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
SSU ribosomal protein S9p (S16e),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
SSU ribosomal protein S2p (SAe),<br>Ribosome recycling related cluster; CBSS-312309.3.peg.1965; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Translation elongation factor Ts,CBSS-312309.3.peg.1965; <br>Ribosome recycling related cluster; <br>Translation elongation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Putative preQ0 transporter YhhQ,none, , ,Membrane Transport - no subcategory,Membrane Transport
Nitrilotriacetate monooxygenase component B (EC 1.14.13.-),- none -, , ,none,none
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
HIT family protein,- none -, , ,none,none
Transcription elongation factor GreA,Transcription factors bacterial, , ,Transcription,RNA Metabolism
Thiamin-regulated outer membrane receptor Omr1,Thiamin biosynthesis, , ,"Cofactors, Vitamins, Prosthetic Groups, Pigments - no subcategory","Cofactors, Vitamins, Prosthetic Groups, Pigments"
Peptidyl-tRNA hydrolase ArfB (EC 3.1.1.29),- none -, , ,none,none
Ribosylnicotinamide kinase (EC 2.7.1.22) homolog / Unknown conserved in Flavobacteria,- none -, , ,none,none
Siderophore (Surfactin) biosynthesis regulatory protein,Siderophore, , ,Membrane Transport - no subcategory,Membrane Transport
Adenosylhomocysteinase (EC 3.3.1.1),Methionine Biosynthesis; <br>Methionine Degradation, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Leucyl/phenylalanyl-tRNA--protein transferase (EC 2.3.2.6),Protein degradation, , ,Protein degradation,Protein Metabolism
Organic hydroperoxide resistance protein,CBSS-269482.1.peg.1294; <br>Oxidative stress, , ,Oxidative stress,Stress Response
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"oxidoreductase, short-chain dehydrogenase-reductase family",- none -, , ,none,none
Putative calcineurin superfamily phosphohydrolase,- none -, , ,none,none
Ribonuclease G,Nuclease, , ,RNA processing and modification,RNA Metabolism
Integration host factor alpha/beta,"DNA structural proteins, bacterial", , ,DNA Metabolism - no subcategory,DNA Metabolism
A/G-specific adenine glycosylase (EC 3.2.2.-),"DNA repair, bacterial", , ,DNA repair,DNA Metabolism
Single-stranded DNA-binding protein,"DNA repair, bacterial; <br>DNA repair, bacterial RecFOR pathway", , ,DNA repair,DNA Metabolism
Hemolysins and related proteins containing CBS domains,- none -, , ,none,none
GldD,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Short-chain dehydrodenase (gene dltE),- none -, , ,none,none
Error-prone repair protein UmuD,- none -, , ,none,none
"Error-prone, lesion bypass DNA polymerase V (UmuC)",DNA polymerase, , ,DNA replication,DNA Metabolism
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,cAMP signaling in bacteria, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Cell surface protein,- none -, , ,none,none
beta-glucosidase (EC 3.2.1.21),- none -, , ,none,none
Transcription accessory protein (S1 RNA-binding domain),Transcription factors bacterial, , ,Transcription,RNA Metabolism
pentapeptide repeat family protein,- none -, , ,none,none
Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily,- none -, , ,none,none
Ribose-5-phosphate isomerase B (EC 5.3.1.6),- none -, , ,none,none
3&#39;-to-5&#39; exoribonuclease RNase R,"RNA processing and degradation, bacterial", , ,RNA processing and modification,RNA Metabolism
Dihydroneopterin aldolase (EC 4.1.2.25),Folate Biosynthesis; <br>Folate biosynthesis cluster, , ,Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Glutaminyl-tRNA synthetase (EC 6.1.1.18),"tRNA aminoacylation, Glu and Gln", , ,Protein biosynthesis,Protein Metabolism
Protein QmcA (possibly involved in integral membrane quality control),- none -, , ,none,none
Glutamyl-tRNA synthetase (EC 6.1.1.17),"Heme and Siroheme Biosynthesis; <br>tRNA aminoacylation, Glu and Gln", , ,Protein biosynthesis; Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Protein Metabolism"
"liver stage antigen, putative",- none -, , ,none,none
"Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly",CBSS-56780.10.peg.1536; <br>Glycyl-tRNA synthetase containing cluster, , ,none,none
tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmG,RNA methylation, , ,RNA processing and modification,RNA Metabolism
SAM-dependent methyltransferase BT3209,- none -, , ,none,none
Outer membrane protein H precursor,Periplasmic Stress Response, , ,Periplasmic Stress,Stress Response
Related to 5&#39; to 3&#39; DNA helicase,DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
DNA polymerase III delta prime subunit (EC 2.7.7.7),DNA polymerase, , ,DNA replication,DNA Metabolism
Phosphoglycerate kinase (EC 2.7.2.3),- none -, , ,none,none
Membrane-bound lytic murein transglycosylase D,- none -, , ,none,none
N-acetyltransferase ElaA,- none -, , ,none,none
Kup system potassium uptake protein,Potassium homeostasis, , ,Potassium metabolism - no subcategory,Potassium metabolism
Carboxy-terminal processing protease,Protein degradation, , ,Protein degradation,Protein Metabolism
Ribonuclease P protein component (EC 3.1.26.5),tRNA processing, , ,RNA processing and modification,RNA Metabolism
TPR domain protein,- none -, , ,none,none
Polymer-forming bactofilin,- none -, , ,none,none
ATP synthase protein I,F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase F0 sector subunit a (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase F0 sector subunit c (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase F0 sector subunit b (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase delta chain (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase alpha chain (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase gamma chain (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
Prolyl endopeptidase (EC 3.4.21.26),Protein degradation; Serine endopeptidase (EC 3.4.21.-), , ,Protein degradation,Protein Metabolism
Polysaccharide biosynthesis protein,Polysaccharide biosynthesis, , ,Polysaccharides,Carbohydrates
Deoxyuridine 5&#39;-triphosphate nucleotidohydrolase (EC 3.6.1.23),Housecleaning nucleoside triphosphate pyrophosphatases; <br>Nudix proteins (nucleoside triphosphate hydrolases), , ,Detoxification,Nucleosides and Nucleotides
TPR repeat,- none -, , ,none,none
Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24),Rhamnose containing glycans; <br>dTDP-rhamnose synthesis, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
