Function,Subsystem,NCBI GI,locus,System,Category
"Transketolase, N-terminal section (EC 2.2.1.1)",Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
"Transketolase, C-terminal section (EC 2.2.1.1)",Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
putative secreted protein,- none -, , ,none,none
membrane protein,- none -, , ,none,none
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
no hits,- none -, , ,none,none
Kup system potassium uptake protein,Potassium homeostasis, , ,Potassium metabolism - no subcategory,Potassium metabolism
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Short-chain dehydrogenase/reductase SDR?,- none -, , ,none,none
Carbamoyl-phosphate synthase large chain (EC 6.3.5.5),- none -, , ,none,none
LSU ribosomal protein L34p,Ribosome LSU bacterial; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Conserved hyperthetical protein,- none -, , ,none,none
Bis-ABC ATPase YheS.2,- none -, , ,none,none
Putative sodium/proton-dependent alanine carrier protein YrbD,- none -, , ,none,none
Sugar-phosphate nucleotidyl transferase,- none -, , ,none,none
"LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent",<br>Ribosome LSU bacterial; Ribosome LSU bacterial; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
"Glycosyl transferase, group 2 family",- none -, , ,none,none
Phosphoglucomutase (EC 5.4.2.2),- none -, , ,none,none
"Efflux ABC transporter, permease/ATP-binding protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
putative ferric aerobactin receptor,- none -, , ,none,none
FIG034863: hypothetical protein,- none -, , ,none,none
Cell division ZapA family protein,Cell division protein, , ,Cell Division and Cell Cycle - no subcategory,Cell Division and Cell Cycle
Ribonuclease Y,Nuclease, , ,RNA processing and modification,RNA Metabolism
Site-specific tyrosine recombinase XerD,- none -, , ,none,none
3-dehydroquinate dehydratase II (EC 4.2.1.10),Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate); <br>Quinate degradation, , ,Aromatic amino acids and derivatives; Peripheral pathways for catabolism of aromatic compounds,Amino Acids and Derivatives; Metabolism of Aromatic Compounds
Nitrate/nitrite transporter NarK/U 1,none, , ,Membrane Transport - no subcategory,Membrane Transport
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
NAD(P)H-hydrate epimerase (EC 5.1.99.6) / ADP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.136),- none -, , ,none,none
Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10),Glycine and Serine Utilization; <br>Glycine cleavage system, , ,"Alanine, serine, and glycine",Amino Acids and Derivatives
Probable transcriptional regulatory protein YebC,none, , ,RNA processing and modification,RNA Metabolism
"Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps",Multidrug Resistance Efflux Pumps, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Outer membrane protein,- none -, , ,none,none
Rhomboid family protein,- none -, , ,none,none
Lipid A biosynthesis lauroyl acyltransferase (EC 2.3.1.241),- none -, , ,none,none
Membrane metalloprotease,Protein degradation, , ,Protein degradation,Protein Metabolism
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
Putative anti-sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
TonB-dependent receptor plug,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
ParD protein (antitoxin to ParE),Toxin-antitoxin replicon stabilization systems, , ,Programmed Cell Death and Toxin-antitoxin Systems,Regulation and Cell signaling
plasmid stabilization protein,- none -, , ,none,none
DoxX family protein,- none -, , ,none,none
Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10),Mannose Metabolism, , ,Monosaccharides,Carbohydrates
Acyl carrier protein phosphodiesterase (EC 3.1.4.14),Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
DNA alkylation repair enzyme,none, , ,DNA repair,DNA Metabolism
Chloride channel protein,- none -, , ,none,none
Excinuclease ABC subunit A,"DNA repair, UvrABC system", , ,DNA repair,DNA Metabolism
Aerobactin siderophore receptor IutA,<br>Ton and Tol transport systems; Siderophore; Siderophore Aerobactin, , ,Membrane Transport - no subcategory; Siderophores,Iron acquisition and metabolism; Membrane Transport
putative iron-regulated membrane protein,- none -, , ,none,none
Aminopeptidase N,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
"Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4) / Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)",Dehydrogenase complexes; <br>Dehydrogenase complexes; <br>Isoleucine degradation; <br>Isoleucine degradation; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Valine degradation; <br>Valine degradation, , ,Branched-chain amino acids; Central carbohydrate metabolism,Amino Acids and Derivatives; Carbohydrates
"Two-component transcriptional response regulator, OmpR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Dephospho-CoA kinase (EC 2.7.1.24),Coenzyme A Biosynthesis, , ,Coenzyme A,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Glycosyltransferase,- none -, , ,none,none
"Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9), FabV => refractory to triclosan",- none -, , ,none,none
DNA repair protein RecN,"DNA repair, bacterial; none", , ,DNA repair,DNA Metabolism
Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5),Coenzyme A Biosynthesis; <br>Coenzyme A Biosynthesis, , ,Coenzyme A,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
DNA-directed RNA polymerase omega subunit (EC 2.7.7.6),CBSS-176299.4.peg.1292; <br>RNA polymerase bacterial, , ,Transcription,RNA Metabolism
Outer membrane assembly lipoprotein YfiO,- none -, , ,none,none
4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch", , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
DNA ligase (NAD(+)) (EC 6.5.1.2),- none -, , ,none,none
LSU ribosomal protein L9p,Ribosome LSU bacterial; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
"SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent",<br>Ribosome SSU bacterial; Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
SSU ribosomal protein S6p,Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Two-component system response regulator protein,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Helicase PriA essential for oriC/DnaA-independent DNA replication,DNA helicase; none, , ,DNA Metabolism - no subcategory; DNA replication,DNA Metabolism
"Inner membrane protein YihY, formerly thought to be RNase BN",LMPTP YfkJ cluster; <br>Riboflavin synthesis cluster, , ,none,none
Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19),Mycobacterium virulence operon possibly involved in quinolinate biosynthesis; <br>NAD and NADP cofactor biosynthesis global, , ,Invasion and intracellular resistance; NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Virulence, Disease and Defense"
Cupin domain protein,- none -, , ,none,none
Mechanosensitive ion channel family protein,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Fosmidomycin resistance protein,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
23S rRNA (pseudouridine(1915)-N(3))-methyltransferase (EC 2.1.1.177),Pseudouridinylation; RNA methylation, , ,RNA processing and modification,RNA Metabolism
Transposase,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"Predicted transcriptional regulator of sulfate transport, Rrf2 family",none, , ,Membrane Transport - no subcategory; RNA processing and modification; Transcription,Membrane Transport; RNA Metabolism
putative membrane protein,- none -, , ,none,none
Adenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.10),- none -, , ,none,none
Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4),Cysteine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4),Cysteine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Ferredoxin--sulfite reductase (EC 1.8.7.1),- none -, , ,none,none
Precorrin-2 oxidase (EC 1.3.1.76) @ Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Thioredoxin reductase (EC 1.8.1.9),Thioredoxin-disulfide reductase; <br>pyrimidine conversions, , ,Pyrimidines; Sulfur Metabolism - no subcategory,Nucleosides and Nucleotides; Sulfur Metabolism
"5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13), N-terminal domain",- none -, , ,none,none
"5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13), C-terminal domain",- none -, , ,none,none
"5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)",5-FCL-like protein; <br>Methionine Biosynthesis; <br>One-carbon metabolism by tetrahydropterines, , ,"Folate and pterines; Lysine, threonine, methionine, and cysteine; One-carbon Metabolism","Amino Acids and Derivatives; Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Gliding motility-associated ABC transporter ATP-binding protein GldA,none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Prephenate dehydratase (EC 4.2.1.51),Phenylalanine and Tyrosine Branches from Chorismate, , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Biosynthetic Aromatic amino acid aminotransferase alpha (EC 2.6.1.57) @ Aspartate aminotransferase (EC 2.6.1.1),"Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis; <br>Phenylalanine and Tyrosine Branches from Chorismate; <br>Threonine and Homoserine Biosynthesis", , ,"Alanine, serine, and glycine; Aromatic amino acids and derivatives; Glutamine, glutamate, aspartate, asparagine; Lysine, threonine, methionine, and cysteine; ammonia assimilation",Amino Acids and Derivatives
Prephenate and/or arogenate dehydrogenase (unknown specificity) (EC 1.3.1.12)(EC 1.3.1.43),Phenylalanine and Tyrosine Branches from Chorismate, , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54) / Chorismate mutase I (EC 5.4.99.5),Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate); <br>Phenylalanine and Tyrosine Branches from Chorismate, , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Ribosome small subunit biogenesis RbfA-release protein RsgA,- none -, , ,none,none
D-aminoacyl-tRNA deacylase (EC 3.1.1.96),- none -, , ,none,none
2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29),Glycine Biosynthesis; <br>Glycine and Serine Utilization, , ,"Alanine, serine, and glycine",Amino Acids and Derivatives
3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19),- none -, , ,none,none
S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 2.4.99.17),- none -, , ,none,none
Kynureninase (EC 3.7.1.3),NAD and NADP cofactor biosynthesis global, , ,NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Kynurenine 3-monooxygenase (EC 1.14.13.9),NAD and NADP cofactor biosynthesis global, , ,NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Uncharacterized protein YjgR,- none -, , ,none,none
MotA/TolQ/ExbB proton channel family protein,Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Biopolymer transport protein ExbD/TolR,Ton and Tol transport systems; none, , ,Membrane Transport - no subcategory,Membrane Transport
Biopolymer transport protein ExbD/TolR,Ton and Tol transport systems; none, , ,Membrane Transport - no subcategory,Membrane Transport
putative TonB-dependent receptor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
Fpo2,- none -, , ,none,none
"Putative phosphate ABC transporter, phosphate-binding component",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
7-carboxy-7-deazaguanine synthase (EC 4.3.99.3),- none -, , ,none,none
SAM-dependent methyltransferase,- none -, , ,none,none
"ABC transporter, permease protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Mannonate dehydratase (EC 4.2.1.8),D-Galacturonate and D-Glucuronate Utilization, , ,Monosaccharides,Carbohydrates
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Acetyltransferase, GNAT family",- none -, , ,none,none
GMP reductase (EC 1.7.1.7),Purine conversions, , ,Purines,Nucleosides and Nucleotides
TRNA (Ms[2]io[6]A) -hydroxylase (EC 1.-.-.-),- none -, , ,none,none
Serine hydroxymethyltransferase (EC 2.1.2.1),5-FCL-like protein; <br>Glycine Biosynthesis; <br>Glycine and Serine Utilization; <br>Serine Biosynthesis, , ,"Alanine, serine, and glycine; Folate and pterines","Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Fumarylacetoacetase (EC 3.7.1.2),Homogentisate pathway of aromatic compound degradation; <br>Pterin carbinolamine dehydratase; <br>Salicylate and gentisate catabolism, , ,Folate and pterines; Metabolism of central aromatic intermediates,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Metabolism of Aromatic Compounds"
Transaldolase (EC 2.2.1.2),Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
Glutamine cyclotransferase,- none -, , ,none,none
"5-carboxymethyl-2-oxo-hex-3- ene-1,7-dioate decarboxylase (EC 4.1.1.68)",Aromatic amino acid degradation, , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
Cystathionine beta-synthase (EC 4.2.1.22),Cysteine Biosynthesis; <br>Glycine and Serine Utilization; <br>Methionine Biosynthesis; <br>Methionine Degradation, , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Protease II (EC 3.4.21.83),Protein degradation, , ,Protein degradation,Protein Metabolism
Nucleoid-associated protein YaaK,- none -, , ,none,none
L-allo-threonine aldolase (EC 2.1.2.1),Threonine degradation, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Peptide chain release factor 2 @ programmed frameshift-containing,Programmed frameshift; <br>Programmed frameshift; <br>Translation termination factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Related to MCBG protein,- none -, , ,none,none
Putative cytochrome C-type biogenesis protein,Biogenesis of c-type cytochromes; Cytochrome, , ,Respiration - no subcategory,Respiration
Ketopantoate reductase PanG (EC 1.1.1.169),Coenzyme A Biosynthesis; <br>Coenzyme A Biosynthesis cluster; <br>Folate biosynthesis cluster, , ,Coenzyme A; Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45),- none -, , ,none,none
