Function,Subsystem,NCBI GI,locus,System,Category
Long-chain fatty acid transport protein,none, , ,Membrane Transport - no subcategory,Membrane Transport
putative membrane protein,- none -, , ,none,none
Cell division trigger factor (EC 5.2.1.8),Cell division protein, , ,Cell Division and Cell Cycle - no subcategory,Cell Division and Cell Cycle
ATP-dependent Clp protease proteolytic subunit ClpP (EC 3.4.21.92),Protein degradation, , ,Protein degradation,Protein Metabolism
ATP-dependent Clp protease ATP-binding subunit ClpX,"Proteolysis in bacteria, ATP-dependent", , ,Protein degradation,Protein Metabolism
putative auxin-regulated protein,- none -, , ,none,none
Outer membrane assembly protein,- none -, , ,none,none
Putative preQ0 transporter YhhQ,none, , ,Membrane Transport - no subcategory,Membrane Transport
Signal peptide peptidase SppA (protease 4),Protein degradation, , ,Protein degradation,Protein Metabolism
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) / Deoxyadenosine kinase (EC 2.7.1.76) @ Deoxyguanosine kinase (EC 2.7.1.113),Folate Biosynthesis; <br>Folate biosynthesis cluster; <br>Purine conversions; <br>Purine conversions, , ,Folate and pterines; Purines,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Nucleosides and Nucleotides"
tRNA/rRNA methyltransferase,RNA methylation, , ,RNA processing and modification,RNA Metabolism
GTP cyclohydrolase III (methanopterin),- none -, , ,none,none
DNA mismatch repair protein MutS,"DNA repair, bacterial MutL-MutS system; <br>DNA repair system including RecA, MutS and a hypothetical protein", , ,DNA repair,DNA Metabolism
FIG00654191: hypothetical protein,- none -, , ,none,none
3-deoxy-D-manno-octulosonic acid transferase (EC 2.4.99.12)(EC 2.4.99.13),- none -, , ,none,none
Pleiotropic regulatory protein,- none -, , ,none,none
UDP-glucose 4-epimerase (EC 5.1.3.2),N-linked Glycosylation in Bacteria; <br>Rhamnose containing glycans, , ,Capsular and extracellular polysacchrides; Protein processing and modification,Cell Wall and Capsule; Protein Metabolism
"M23/M37 peptidase/aminotransferase, class III",Protein degradation, , ,Protein degradation,Protein Metabolism
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Alcohol dehydrogenase (EC 1.1.1.1),5-FCL-like protein; <br>Butanol Biosynthesis, , ,Fermentation; Folate and pterines,"Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39),Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
YceI like family protein,- none -, , ,none,none
"Acetyltransferase, GNAT family",- none -, , ,none,none
Pirin,- none -, , ,none,none
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
Maltose O-acetyltransferase (EC 2.3.1.79),- none -, , ,none,none
Formate-dependent phosphoribosylglycinamide formyltransferase,- none -, , ,none,none
Aspartate aminotransferase (EC 2.6.1.1),"Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis; <br>Threonine and Homoserine Biosynthesis", , ,"Alanine, serine, and glycine; Glutamine, glutamate, aspartate, asparagine; Lysine, threonine, methionine, and cysteine; ammonia assimilation",Amino Acids and Derivatives
Linoleoyl-CoA desaturase (EC 1.14.19.3),- none -, , ,none,none
16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),RNA methylation, , ,RNA processing and modification,RNA Metabolism
Thiol:disulfide interchange protein,- none -, , ,none,none
Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88),"Arginine and Ornithine Degradation; <br>Proline, 4-hydroxyproline uptake and utilization", , ,"Arginine; Proline and 4-hydroxyproline; urea cycle, polyamines",Amino Acids and Derivatives
ApaG protein,- none -, , ,none,none
Na(+)-translocating NADH-quinone reductase subunit A (EC 1.6.5.8),- none -, , ,none,none
Na(+)-translocating NADH-quinone reductase subunit B (EC 1.6.5.8),- none -, , ,none,none
Na(+)-translocating NADH-quinone reductase subunit C (EC 1.6.5.8),- none -, , ,none,none
Na(+)-translocating NADH-quinone reductase subunit D (EC 1.6.5.8),- none -, , ,none,none
Na(+)-translocating NADH-quinone reductase subunit E (EC 1.6.5.8),- none -, , ,none,none
Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.8),- none -, , ,none,none
Hypothetical protein in ApbE locus,- none -, , ,none,none
"FAD:protein FMN transferase (EC 2.7.1.180) @ FAD:protein FMN transferase (EC 2.7.1.180), NqrBC-associated",- none -, , ,none,none
Glycosyltransferase,- none -, , ,none,none
Methionine aminopeptidase (EC 3.4.11.18),<br>Translation termination factors bacterial; Aminopeptidases; CBSS-312309.3.peg.1965; Protein degradation, , ,Protein biosynthesis; Protein degradation,Protein Metabolism
4-hydroxybutyrate coenzyme A transferase,- none -, , ,none,none
RNA-binding region RNP-1,- none -, , ,none,none
"Multidrug efflux protein, outer membrane component",- none -, , ,none,none
"RND efflux system, membrane fusion protein",- none -, , ,none,none
HlyB/MsbA family ABC transporter,none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
"2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)",- none -, , ,none,none
"Acetyltransferase, GNAT family",- none -, , ,none,none
Alpha-aspartyl dipeptidase Peptidase E (EC 3.4.13.21),Dipeptidases (EC 3.4.13.-); Protein degradation, , ,Protein degradation,Protein Metabolism
Zn-dependent aminopeptidase,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Twin-arginine translocation protein TatA,Cluster-based Subsystem Grouping Hypotheticals - perhaps Proteosome Related; <br>Twin-arginine translocation system, , ,Protein translocation across cytoplasmic membrane,Membrane Transport
"putative membrane-associated phospholipid phosphatase, PAP2 superfamily",- none -, , ,none,none
O-methyltransferase,- none -, , ,none,none
23S rRNA (adenine(2503)-C(2))-methyltransferase @ tRNA (adenine(37)-C(2))-methyltransferase (EC 2.1.1.192),RNA methylation, , ,RNA processing and modification,RNA Metabolism
Hexaprenyl diphosphate synthase (farnesyl-diphosphate specific) (EC 2.5.1.83),Isoprenoinds for Quinones, , ,Isoprenoids,"Fatty Acids, Lipids, and Isoprenoids"
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
DNA primase DnaG,- none -, , ,none,none
"Regulatory protein, LuxR:Response regulator receiver",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
NAD synthetase (EC 6.3.1.5),NAD and NADP cofactor biosynthesis global, , ,NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
GldB,- none -, , ,none,none
GldC,- none -, , ,none,none
GTP-binding protein EngB,- none -, , ,none,none
"2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase (EC 3.7.1.-)",- none -, , ,none,none
Transcriptional regulator MraZ,none, , ,RNA processing and modification,RNA Metabolism
16S rRNA (cytosine(1402)-N(4))-methyltransferase (EC 2.1.1.199),RNA methylation, , ,RNA processing and modification,RNA Metabolism
Cell division protein FtsL,Cell division protein, , ,Cell Division and Cell Cycle - no subcategory,Cell Division and Cell Cycle
Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129),CBSS-83331.1.peg.3039; Cell division protein, , ,Cell Division and Cell Cycle - no subcategory,Cell Division and Cell Cycle
"UDP-N-acetylmuramoyl-dipeptide--2,6-diaminopimelate ligase (EC 6.3.2.13)",- none -, , ,none,none
Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13),- none -, , ,none,none
UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9),- none -, , ,none,none
Peptidoglycan glycosyltransferase FtsW (EC 2.4.1.129),- none -, , ,none,none
UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227),- none -, , ,none,none
UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8),- none -, , ,none,none
Cell division protein FtsQ,Cell division protein, , ,Cell Division and Cell Cycle - no subcategory,Cell Division and Cell Cycle
Cell division protein FtsA,Cell division protein, , ,Cell Division and Cell Cycle - no subcategory,Cell Division and Cell Cycle
Cell division protein FtsZ,Cell division protein, , ,Cell Division and Cell Cycle - no subcategory,Cell Division and Cell Cycle
Transamidase GatB domain protein,- none -, , ,none,none
"RND efflux system, membrane fusion protein",- none -, , ,none,none
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
Endonuclease/exonuclease/phosphatase,Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
Predicted signal-transduction protein containing cAMP-binding and CBS domains,CBSS-211586.9.peg.2560; <br>CBSS-342610.3.peg.1536, , ,none,none
Ribulose-phosphate 3-epimerase (EC 5.1.3.1),Pentose phosphate pathway; <br>Riboflavin synthesis cluster, , ,Central carbohydrate metabolism,Carbohydrates
RNA polymerase sigma factor RpoD,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
TonB-dependent receptor,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8),"RNA processing and degradation, bacterial", , ,RNA processing and modification,RNA Metabolism
SSU ribosomal protein S15p (S13e),Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
GAF domain-containing proteins,- none -, , ,none,none
"Metallo-beta-lactamase family protein, RNA-specific",Ribonucleases in Bacillus, , ,RNA processing and modification,RNA Metabolism
TonB-dependent outer membrane receptor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
Probable Co/Zn/Cd efflux system membrane fusion protein,- none -, , ,none,none
Hypothetical transmembrane protein coupled to NADH-ubiquinone oxidoreductase chain 5 homolog,"CO2 uptake, carboxysome", , ,CO2 fixation,Carbohydrates
"NADH-ubiquinone oxidoreductase chain L-like protein, cluster 1",- none -, , ,none,none
FIG00860628: hypothetical protein,- none -, , ,none,none
Heat shock protein 60 kDa family chaperone GroEL,none, , ,Heat shock,Stress Response
Heat shock protein 10 kDa family chaperone GroES,none, , ,Heat shock,Stress Response
Protein translocase membrane subunit SecG,Protein transport, , ,Protein transport,Membrane Transport
Transcriptional regulator,none, , ,RNA processing and modification,RNA Metabolism
"NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit",none, , ,Uni- Sym- and Antiporters,Membrane Transport
tRNA-i(6)A37 methylthiotransferase (EC 2.8.4.3),tRNA methylthiolation, , ,RNA processing and modification,RNA Metabolism
DNA topoisomerase I (EC 5.99.1.2),"CBSS-272943.3.peg.1367; <br>DNA topoisomerases, Type I, ATP-independent", , ,DNA replication,DNA Metabolism
GldJ,- none -, , ,none,none
GldN,- none -, , ,none,none
FAD-dependent cmnm(5)s(2)U34 oxidoreductase,- none -, , ,none,none
Bis-ABC ATPase YheS,- none -, , ,none,none
Transcription regulator [contains diacylglycerol kinase catalytic domain],none, , ,RNA processing and modification,RNA Metabolism
N-Acyltransferase,- none -, , ,none,none
Cf-2.3,- none -, , ,none,none
"Hydrolase, haloacid dehalogenase-like family",- none -, , ,none,none
GTP-binding protein Era,CBSS-176299.4.peg.1292; <br>Glycyl-tRNA synthetase containing cluster, , ,none,none
"Acetyltransferase, GNAT family",- none -, , ,none,none
GTP-binding protein EngA,- none -, , ,none,none
Beta-propeller domains of methanol dehydrogenase type,- none -, , ,none,none
FIG014338: Hypothetical protein,- none -, , ,none,none
LemA family protein,- none -, , ,none,none
"Transcriptional regulator, MerR family",none, , ,RNA processing and modification,RNA Metabolism
"Peptidase, family M23 (EC 3.4.24.-)",CBSS-226186.1.peg.3994; Protein degradation, , ,Protein degradation,Protein Metabolism
Alanyl-tRNA synthetase (EC 6.1.1.7),"CBSS-226186.1.peg.3994; <br>tRNA aminoacylation, Ala", , ,Protein biosynthesis,Protein Metabolism
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
"1,2-phenylacetyl-CoA epoxidase, subunit E (EC 1.14.13.149)",- none -, , ,none,none
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",- none -, , ,none,none
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",- none -, , ,none,none
"1,2-phenylacetyl-CoA epoxidase, subunit C (EC 1.14.13.149)",- none -, , ,none,none
"1,2-phenylacetyl-CoA epoxidase, subunit D (EC 1.14.13.149)",- none -, , ,none,none
Enoyl-CoA hydratase (EC 4.2.1.17),Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Butyrate metabolism cluster; <br>Fatty acid metabolism cluster; <br>Isoleucine degradation; <br>Polyhydroxybutyrate metabolism; <br>Valine degradation, , ,"Branched-chain amino acids; Fatty Acids, Lipids, and Isoprenoids - no subcategory; Fatty acids; Fermentation","Amino Acids and Derivatives; Carbohydrates; Fatty Acids, Lipids, and Isoprenoids"
3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35),Acetyl-CoA fermentation to Butyrate; <br>Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Butyrate metabolism cluster; <br>Fatty acid metabolism cluster; <br>Isoleucine degradation; <br>Polyhydroxybutyrate metabolism; <br>Polyhydroxybutyrate metabolism; <br>Valine degradation, , ,"Branched-chain amino acids; Fatty Acids, Lipids, and Isoprenoids - no subcategory; Fatty acids; Fermentation","Amino Acids and Derivatives; Carbohydrates; Fatty Acids, Lipids, and Isoprenoids"
Acyl-coenzyme A thioesterase PaaD (Pse.pu.) (E. coli PaaI),- none -, , ,none,none
3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9),Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Butyrate metabolism cluster; <br>Fatty acid metabolism cluster; <br>Isoleucine degradation; <br>Mevalonate Branch of Isoprenoid Biosynthesis; <br>Polyhydroxybutyrate metabolism; <br>Polyhydroxybutyrate metabolism, , ,"Branched-chain amino acids; Fatty Acids, Lipids, and Isoprenoids - no subcategory; Fatty acids; Fermentation; Isoprenoids","Amino Acids and Derivatives; Carbohydrates; Fatty Acids, Lipids, and Isoprenoids"
"3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase (EC 1.2.1.91) / 2-oxepin-2(3H)-ylideneacetyl-CoA hydrolase (EC 3.3.2.12)",- none -, , ,none,none
Methylglutaconyl-CoA hydratase (EC 4.2.1.18),Leucine Degradation and HMG-CoA Metabolism, , ,Branched-chain amino acids,Amino Acids and Derivatives
Phenylacetic acid degradation protein PaaY,- none -, , ,none,none
Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168),Dehydrogenase complexes; <br>Isoleucine degradation; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Valine degradation, , ,Branched-chain amino acids; Central carbohydrate metabolism,Amino Acids and Derivatives; Carbohydrates
Branched-chain amino acid aminotransferase (EC 2.6.1.42),Alanine biosynthesis; <br>Isoleucine degradation; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Pyruvate Alanine Serine Interconversions; <br>Valine degradation, , ,"Alanine, serine, and glycine; Branched-chain amino acids; Central carbohydrate metabolism",Amino Acids and Derivatives; Carbohydrates
"Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4) / Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)",Dehydrogenase complexes; <br>Dehydrogenase complexes; <br>Isoleucine degradation; <br>Isoleucine degradation; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Valine degradation; <br>Valine degradation, , ,Branched-chain amino acids; Central carbohydrate metabolism,Amino Acids and Derivatives; Carbohydrates
