Function,Subsystem,NCBI GI,locus,System,Category
Na+/H+-dicarboxylate symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
DNA polymerase III subunits gamma and tau (EC 2.7.7.7),DNA processing cluster, , ,"DNA uptake, competence",DNA Metabolism
DNA polymerase III subunits gamma and tau (EC 2.7.7.7),DNA processing cluster, , ,"DNA uptake, competence",DNA Metabolism
NAD(P)H dehydrogenase (quinone) family protein,- none -, , ,none,none
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
Integral membrane protein,- none -, , ,none,none
Exopolyphosphatase (EC 3.6.1.11),Phosphate metabolism; <br>Polyphosphate, , ,Phosphorus Metabolism - no subcategory,Phosphorus Metabolism
Polyphosphate kinase (EC 2.7.4.1),Phosphate metabolism; <br>Polyphosphate; <br>Purine conversions, , ,Phosphorus Metabolism - no subcategory; Purines,Nucleosides and Nucleotides; Phosphorus Metabolism
Phosphoglycerate/bisphosphoglycerate mutase,- none -, , ,none,none
Biofilm-associated protein,- none -, , ,none,none
"Uncharacterized protein, YkwD family",- none -, , ,none,none
Pyridoxamine 5&#39;-phosphate oxidase (EC 1.4.3.5),Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Ribonuclease Z (EC 3.1.26.11),tRNA processing, , ,RNA processing and modification,RNA Metabolism
Aspartate carbamoyltransferase (EC 2.1.3.2),- none -, , ,none,none
Pyrimidine operon regulatory protein PyrR,- none -, , ,none,none
Dihydrofolate reductase (EC 1.5.1.3),5-FCL-like protein; <br>Folate Biosynthesis, , ,Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Bis-ABC ATPase YbiT,- none -, , ,none,none
Thiol:disulfide oxidoreductase,- none -, , ,none,none
beta-glycosyl hydrolase,- none -, , ,none,none
Glucosamine-6-phosphate deaminase (EC 3.5.99.6) / domain similar to N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase,Chitin and N-acetylglucosamine utilization, , ,Aminosugars,Carbohydrates
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Chitinase (EC 3.2.1.14),Chitin and N-acetylglucosamine utilization, , ,Aminosugars,Carbohydrates
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Putative two-component system sensor protein, no kinase domain",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Glucose/galactose transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Transaldolase (EC 2.2.1.2),Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
Glutamine cyclotransferase,- none -, , ,none,none
Imidazolonepropionase (EC 3.5.2.7),Histidine Degradation, , ,Histidine Metabolism,Amino Acids and Derivatives
Formiminoglutamase (EC 3.5.3.8),Histidine Degradation, , ,Histidine Metabolism,Amino Acids and Derivatives
ATP-dependent RNA helicase RhlE (EC 3.6.4.13),RNA helicase, , ,RNA Metabolism - no subcategory,RNA Metabolism
Histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Sodium:dicarboxylate symporter precursor,none, , ,Uni- Sym- and Antiporters,Membrane Transport
Chorismate synthase (EC 4.2.3.5),Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate), , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
"Ser/Thr protein phosphatase family protein, UDP-2,3-diacylglucosamine hydrolase (EC 3.6.1.-) homolog",- none -, , ,none,none
UDP-N-acetylglucosamine:L-malate glycosyltransferase,- none -, , ,none,none
Fe-S oxidoreductase (Ferredoxin) (EC 1.3.99.-),- none -, , ,none,none
Iron-sulphur-binding reductase,- none -, , ,none,none
"ABC transporter, substrate-binding protein (cluster 9, phospholipid)",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28),Murein Hydrolases; <br>Recycling of Peptidoglycan Amino Acids, , ,Cell Wall and Capsule - no subcategory,Cell Wall and Capsule
LPS-assembly protein LptD @ Organic solvent tolerance protein precursor,ECSIG4-SIG7; Lipoprotein sorting system, , ,Gram-Negative cell wall components,Cell Wall and Capsule
RidA/YER057c/UK114 superfamily protein,- none -, , ,none,none
Methylglyoxal synthase (EC 4.2.3.3),Methylglyoxal Metabolism, , ,Central carbohydrate metabolism,Carbohydrates
NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12),Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
6-phosphofructokinase (EC 2.7.1.11),- none -, , ,none,none
N(6)-L-threonylcarbamoyladenine synthase (EC 2.3.1.234),- none -, , ,none,none
16S rRNA (uracil(1498)-N(3))-methyltransferase (EC 2.1.1.193),RNA methylation, , ,RNA processing and modification,RNA Metabolism
tRNA/rRNA methyltransferase,RNA methylation, , ,RNA processing and modification,RNA Metabolism
Gll1663 protein,- none -, , ,none,none
Uncharacterized UPF0118 membrane protein,- none -, , ,none,none
SAM-dependent methyltransferase,- none -, , ,none,none
D-alanyl-D-alanine dipeptidase (EC 3.4.13.22),Dipeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Linoleoyl-CoA desaturase (EC 1.14.19.3),- none -, , ,none,none
"Glucosaminyl-1,4-glucosamine-6-phosphate hydrolase",- none -, , ,none,none
Cytochrome c551/c552,Cytochrome; Soluble cytochromes and functionally related electron carriers, , ,Respiration - no subcategory,Respiration
Phage protein,- none -, , ,none,none
D12 class N6 adenine-specific DNA methyltransferase,- none -, , ,none,none
RNA-directed DNA polymerase (Reverse transcriptase),DNA polymerase, , ,DNA replication,DNA Metabolism
N-acetylmuramoyl-L-alanine amidase,- none -, , ,none,none
"Type I restriction enzyme, M subunit",Restriction Enzyme, , ,DNA Metabolism - no subcategory,DNA Metabolism
Integrase protein,Integrase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Acetyl-CoA acetyltransferase (EC 2.3.1.9),Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Isoprenoid Biosynthesis; <br>Mevalonate Branch of Isoprenoid Biosynthesis, , ,Fermentation; Isoprenoids,"Carbohydrates; Fatty Acids, Lipids, and Isoprenoids"
Dipeptidyl peptidase VI,Protein degradation, , ,Protein degradation,Protein Metabolism
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Aldo/keto reductase,- none -, , ,none,none
Modulator of drug activity B,- none -, , ,none,none
lin0150,- none -, , ,none,none
SAM-dependent methyltransferase,- none -, , ,none,none
"Transcriptional regulator CidR, LysR family",none, , ,RNA processing and modification,RNA Metabolism
Probable secreted protein containing HslJ-like protein,- none -, , ,none,none
Nitrite reductase [NAD(P)H] large subunit (EC 1.7.1.4),- none -, , ,none,none
Nitrite reductase [NAD(P)H] small subunit (EC 1.7.1.4),- none -, , ,none,none
Multi-sensor signal transduction histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, NarL/FixJ family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Nitrate/nitrite transporter NarK/U 1,none, , ,Membrane Transport - no subcategory,Membrane Transport
"Death on curing protein, Doc toxin","Phd-Doc, YdcE-YdcD toxin-antitoxin (programmed cell death) systems", , ,Programmed Cell Death and Toxin-antitoxin Systems,Regulation and Cell signaling
"Transcriptional regulator, Crp/Fnr family",none, , ,Oxidative stress; RNA processing and modification,RNA Metabolism; Stress Response
Assimilatory nitrate reductase large subunit (EC 1.7.99.4),- none -, , ,none,none
Domain of unknown function / Rubredoxin,Rubrerythrin, , ,Oxidative stress,Stress Response
Histone H1,- none -, , ,none,none
"GTP 3&#39;,8-cyclase (EC 4.1.99.22)",- none -, , ,none,none
Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17) / Molybdopterin adenylyltransferase (EC 2.7.7.75),- none -, , ,none,none
Molybdopterin synthase catalytic subunit MoaE (EC 2.8.1.12),- none -, , ,none,none
Molybdopterin-synthase adenylyltransferase (EC 2.7.7.80),- none -, , ,none,none
Molybdopterin synthase sulfur carrier subunit,- none -, , ,none,none
Uroporphyrinogen-III methyltransferase (EC 2.1.1.107),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Molybdenum cofactor guanylyltransferase (EC 2.7.7.77),- none -, , ,none,none
Possible sulfoacetate exporter,- none -, , ,none,none
Molybdopterin molybdenumtransferase (EC 2.10.1.1),- none -, , ,none,none
Twin-arginine translocation pathway signal precursor,- none -, , ,none,none
"Quad-[4Fe-4S] ferredoxin, HycB/HydN/HyfA family",- none -, , ,none,none
Assimilatory nitrate reductase large subunit (EC 1.7.99.4),- none -, , ,none,none
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Nitrate/nitrite transporter NarK/U,none, , ,Membrane Transport - no subcategory,Membrane Transport
Nitrate/nitrite transporter NarK/U 1,none, , ,Membrane Transport - no subcategory,Membrane Transport
Nitrate/nitrite transporter NarK/U 1,none, , ,Membrane Transport - no subcategory,Membrane Transport
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
Arylsulfatase (EC 3.1.6.1),Galactosylceramide and Sulfatide metabolism; <br>Sulfatases and sulfatase modifying factor 1, , ,Sulfur Metabolism - no subcategory,Sulfur Metabolism
Fatty acid hydroxylase family (carotene hydroxylase/sterol desaturase),- none -, , ,none,none
Rhodanese homology domain / Thioredoxin,- none -, , ,none,none
Arylsulfatase (EC 3.1.6.1),Galactosylceramide and Sulfatide metabolism; <br>Sulfatases and sulfatase modifying factor 1, , ,Sulfur Metabolism - no subcategory,Sulfur Metabolism
Cysteine synthase (EC 2.5.1.47),Cysteine Biosynthesis; <br>Methionine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
Bll4197 protein,- none -, , ,none,none
Ornithine aminotransferase (EC 2.6.1.13),Dimethylarginine metabolism, , ,Stress Response - no subcategory,Stress Response
"Transcriptional regulator, AsnC family",none, , ,RNA processing and modification,RNA Metabolism
Cyanophycinase (EC 3.4.15.6),Cyanophycin Metabolism, , ,"Arginine; urea cycle, polyamines",Amino Acids and Derivatives
Penicillin amidase family protein,- none -, , ,none,none
Dienelactone hydrolase family protein,- none -, , ,none,none
Gll1812 protein,- none -, , ,none,none
Aminopeptidase,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Transcription termination factor Rho,Transcription factors bacterial, , ,Transcription,RNA Metabolism
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
FIG00656574: hypothetical protein,- none -, , ,none,none
tRNA pseudouridine(38-40) synthase (EC 5.4.99.12),Pseudouridinylation, , ,RNA processing and modification,RNA Metabolism
"Efflux ABC transporter, permease/ATP-binding protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"prophage LambdaSa2, HNH endonuclease family protein",Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
Dihydrolipoamide dehydrogenase of branched-chain alpha-keto acid dehydrogenase (EC 1.8.1.4) @ Dihydrolipoamide dehydrogenase (EC 1.8.1.4),5-FCL-like protein; <br>Dehydrogenase complexes; <br>Glycine cleavage system; <br>Isoleucine degradation; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Valine degradation, , ,"Alanine, serine, and glycine; Branched-chain amino acids; Central carbohydrate metabolism; Folate and pterines","Amino Acids and Derivatives; Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Uncharacterized protein CA2559_04525,- none -, , ,none,none
Stage 0 sporulation protein YaaT,- none -, , ,none,none
Acetyltransferase,- none -, , ,none,none
"Peptidase M14, carboxypeptidase A precursor",Protein degradation, , ,Protein degradation,Protein Metabolism
NAD(P)H dehydrogenase (quinone) (EC 1.6.5.2),- none -, , ,none,none
Permease of the drug/metabolite transporter (DMT) superfamily,none, , ,Membrane Transport - no subcategory,Membrane Transport
Aha1 domain protein,- none -, , ,none,none
putative membrane protein,- none -, , ,none,none
Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily,- none -, , ,none,none
Outer membrane protein,- none -, , ,none,none
3-carboxymuconate cyclase,- none -, , ,none,none
"Acetyltransferase, GNAT family",- none -, , ,none,none
"Acetyltransferase, GNAT family",- none -, , ,none,none
Lysine decarboxylase family,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Polysaccharide deacetylase,Polysaccharide deacetylases, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
Ligand-binding SRPBCC domain protein family,- none -, , ,none,none
Na+/H+ antiporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
